account_id,activity_date,active_users,active_mobile_users,sessions,work_orders_created,work_orders_completed,automation_runs,api_calls,documents_uploaded,feature_breadth
account_00000116,2026-06-29,3,2,3,8,7,4,0,4,9
account_00000122,2025-10-02,1,1,1,0,0,0,15,0,7
account_00000122,2025-10-04,1,1,5,0,0,0,10,0,6
account_00000122,2025-10-07,1,1,1,1,1,0,8,1,7
account_00000122,2025-10-21,1,1,3,0,0,0,10,0,7
account_00000122,2025-11-06,1,1,1,2,1,1,19,0,8
account_00000122,2025-11-16,1,1,2,0,0,0,13,0,7
account_00000122,2025-11-21,1,1,1,1,1,2,12,0,8
account_00000122,2025-11-29,1,1,2,0,0,0,8,0,9
account_00000122,2025-12-08,1,1,3,1,1,0,12,1,7
account_00000122,2025-12-17,1,1,1,3,2,0,12,0,8
account_00000122,2025-12-18,1,1,1,0,0,0,13,0,9
account_00000122,2025-12-22,1,1,1,2,2,0,10,1,8
account_00000122,2026-01-01,1,1,2,2,2,2,9,0,8
account_00000122,2026-01-02,1,1,3,0,0,0,16,0,9
account_00000122,2026-01-16,1,1,1,1,1,0,10,0,7
account_00000122,2026-01-26,1,1,2,0,0,0,15,0,8
account_00000122,2026-02-14,1,1,5,0,0,0,15,0,7
account_00000122,2026-02-15,1,1,1,1,1,2,15,0,9
account_00000122,2026-02-20,1,1,3,0,0,0,14,0,8
account_00000122,2026-02-27,1,1,2,0,0,0,3,0,8
account_00000122,2026-03-01,1,1,1,2,2,0,25,0,9
account_00000122,2026-03-02,1,1,1,2,2,1,23,3,9
account_00000122,2026-03-11,1,1,1,2,2,0,20,0,9
account_00000122,2026-03-14,1,1,1,2,2,0,19,1,8
account_00000122,2026-04-01,1,1,2,1,1,1,16,0,10
account_00000122,2026-04-20,1,1,4,0,0,0,20,0,10
account_00000122,2026-04-25,1,1,2,1,1,0,22,0,10
account_00000122,2026-04-30,1,1,3,2,2,0,10,0,7
account_00000122,2026-05-05,1,1,2,2,2,0,20,2,8
account_00000122,2026-05-10,1,1,3,2,2,0,18,3,10
account_00000122,2026-05-11,1,1,4,0,0,0,15,0,9
account_00000122,2026-05-17,1,1,2,1,1,0,12,0,7
account_00000122,2026-06-05,1,1,2,1,1,0,14,1,8
account_00000122,2026-06-06,1,1,1,0,0,0,17,1,9
account_00000122,2026-06-20,1,1,2,1,1,0,5,0,8
account_00000122,2026-06-30,1,1,1,0,0,0,12,0,7
account_00000123,2024-10-02,3,2,3,3,2,1,0,0,8
account_00000123,2024-10-05,1,1,3,1,1,0,0,1,9
account_00000123,2024-10-08,2,1,4,3,2,2,0,1,6
account_00000123,2024-10-22,1,1,1,0,0,0,0,0,7
account_00000123,2024-11-08,3,2,6,6,5,0,0,2,5
account_00000123,2024-11-11,1,1,1,0,0,0,0,0,7
account_00000123,2024-11-19,2,1,2,2,1,0,0,0,8
account_00000123,2024-11-27,3,2,8,1,1,1,0,0,9
account_00000123,2024-12-02,2,1,2,0,0,0,0,0,8
account_00000123,2024-12-14,2,1,5,1,1,0,0,0,7
account_00000123,2024-12-16,2,1,2,0,0,0,0,0,6
account_00000123,2024-12-25,1,1,2,3,3,1,0,1,6
account_00000123,2025-01-04,3,2,4,3,3,0,0,2,6
account_00000123,2025-01-12,3,2,5,4,3,1,0,2,7
account_00000123,2025-01-13,1,1,4,1,1,1,0,0,8
account_00000123,2025-01-27,2,1,2,0,0,0,0,0,8
account_00000123,2025-02-06,2,1,6,3,3,0,0,2,8
account_00000123,2025-02-15,1,1,1,0,0,0,0,0,6
account_00000123,2025-02-18,3,2,3,3,3,0,0,1,7
account_00000123,2025-02-22,2,1,2,2,2,0,0,2,8
account_00000123,2025-03-10,1,1,2,0,0,0,0,0,7
account_00000123,2025-03-12,2,1,5,2,2,0,0,0,6
account_00000123,2025-03-24,2,1,3,1,1,0,0,0,8
account_00000123,2025-03-28,2,1,2,3,2,2,0,0,6
account_00000123,2025-04-11,1,1,2,0,0,0,0,0,8
account_00000123,2025-04-12,2,1,3,3,2,0,0,1,7
account_00000123,2025-04-25,1,1,3,0,0,0,0,0,8
account_00000123,2025-04-27,1,1,1,3,2,0,0,1,6
account_00000123,2025-05-01,2,1,4,0,0,0,0,0,6
account_00000123,2025-05-11,1,1,1,0,0,0,0,1,7
account_00000123,2025-05-12,1,1,2,1,1,0,0,0,7
account_00000123,2025-05-20,1,1,3,0,0,0,0,0,6
account_00000123,2025-06-03,2,1,2,2,2,0,0,0,7
account_00000123,2025-06-12,2,1,2,3,2,1,0,0,4
account_00000123,2025-06-15,3,2,5,2,2,1,0,2,6
account_00000123,2025-06-25,2,1,3,0,0,0,0,0,7
account_00000123,2025-07-02,3,2,6,1,1,0,0,1,7
account_00000123,2025-07-06,2,1,2,0,0,0,0,1,7
account_00000123,2025-07-08,3,2,6,3,2,1,0,0,7
account_00000123,2025-07-30,3,2,3,2,2,0,0,1,5
account_00000123,2025-08-01,3,2,5,0,0,0,0,0,8
account_00000123,2025-08-06,1,1,4,1,1,0,0,0,7
account_00000123,2025-08-08,3,2,7,2,2,0,0,0,8
account_00000123,2025-08-23,2,1,4,1,1,0,0,1,6
account_00000123,2025-09-07,1,1,1,2,2,0,0,1,7
account_00000123,2025-09-14,2,1,4,1,1,0,0,1,7
account_00000123,2025-09-23,2,1,4,0,0,0,0,0,8
account_00000123,2025-09-24,1,1,2,1,1,1,0,0,5
account_00000123,2025-10-04,4,3,5,2,2,1,0,1,5
account_00000123,2025-10-13,3,2,9,2,2,0,0,2,8
account_00000123,2025-10-16,2,1,2,2,2,0,0,2,5
account_00000123,2025-10-27,1,1,1,0,0,0,0,1,6
account_00000123,2025-11-01,2,1,3,1,1,0,0,0,6
account_00000123,2025-11-05,2,1,4,1,1,0,0,0,5
account_00000123,2025-11-12,4,3,7,3,2,1,0,1,6
account_00000123,2025-11-16,3,2,6,2,2,0,0,1,8
account_00000123,2025-12-05,3,2,5,1,1,0,0,2,9
account_00000123,2025-12-23,3,2,7,3,2,0,0,1,8
account_00000123,2025-12-26,3,2,6,3,2,0,0,0,9
account_00000123,2025-12-31,2,1,2,1,1,0,0,1,4
account_00000123,2026-01-02,1,1,2,2,2,1,0,0,7
account_00000123,2026-01-10,1,1,1,3,3,0,0,1,7
account_00000123,2026-01-20,2,1,6,3,2,0,0,0,8
account_00000123,2026-01-31,1,1,4,3,2,1,0,0,7
account_00000123,2026-02-03,1,1,2,0,0,0,0,0,8
account_00000123,2026-02-14,2,1,2,1,1,0,0,1,8
account_00000123,2026-02-17,3,2,6,1,1,0,0,0,7
account_00000123,2026-02-23,1,1,1,0,0,0,0,0,6
account_00000123,2026-03-04,3,2,6,6,5,0,0,4,7
account_00000123,2026-03-08,2,1,2,2,2,0,0,1,7
account_00000123,2026-03-23,2,1,2,2,1,0,0,1,6
account_00000123,2026-03-29,2,1,2,0,0,0,0,1,8
account_00000123,2026-04-11,1,1,3,1,1,0,0,0,8
account_00000123,2026-04-12,2,1,6,1,1,1,0,0,7
account_00000123,2026-04-19,2,1,3,4,3,0,0,1,5
account_00000123,2026-04-28,1,1,4,0,0,0,0,0,7
account_00000123,2026-05-04,3,2,3,3,3,0,0,0,10
account_00000123,2026-05-19,2,1,2,0,0,0,0,1,7
account_00000123,2026-05-22,1,1,2,1,1,0,0,1,6
account_00000123,2026-05-23,2,1,2,2,2,0,0,2,7
account_00000123,2026-06-09,2,1,2,3,2,0,0,3,7
account_00000123,2026-06-14,2,1,6,3,2,2,0,0,7
account_00000123,2026-06-17,2,1,2,2,2,0,0,2,8
account_00000123,2026-06-23,2,1,7,1,1,0,0,1,7
account_00000124,2024-08-02,1,1,1,1,1,0,0,2,7
account_00000124,2024-08-13,1,1,2,1,1,0,0,0,5
account_00000124,2024-08-17,1,1,1,2,2,0,0,1,7
account_00000124,2024-08-19,1,1,2,0,0,0,0,0,8
account_00000124,2024-09-09,1,1,2,1,1,1,0,0,8
account_00000124,2024-09-17,1,1,1,2,1,0,0,1,7
account_00000124,2024-09-21,1,1,1,1,1,0,0,1,6
account_00000124,2024-09-22,1,1,1,2,1,2,0,1,7
account_00000124,2024-10-03,1,1,1,1,1,0,0,0,6
account_00000124,2024-10-05,1,1,1,0,0,0,0,0,6
account_00000124,2024-10-16,1,1,2,0,0,0,0,0,8
account_00000124,2024-10-24,1,1,2,0,0,0,0,1,7
account_00000124,2024-11-13,1,1,3,0,0,0,0,0,8
account_00000124,2024-11-18,1,1,2,2,2,1,0,0,8
account_00000124,2024-11-20,1,1,1,0,0,0,0,0,8
account_00000124,2024-11-27,1,1,1,0,0,0,0,0,8
account_00000124,2024-12-04,1,1,1,2,2,0,0,1,6
account_00000124,2024-12-12,1,1,1,1,1,0,0,0,8
account_00000124,2024-12-23,1,1,2,0,0,0,0,0,7
account_00000124,2024-12-25,1,1,1,1,1,0,0,0,7
account_00000124,2025-01-10,1,1,1,1,1,0,0,0,6
account_00000124,2025-01-12,1,1,2,0,0,0,0,0,8
account_00000124,2025-01-16,1,1,4,1,1,1,0,1,7
account_00000124,2025-01-21,1,1,2,2,2,0,0,0,7
account_00000124,2025-02-08,1,1,2,0,0,0,0,0,7
account_00000124,2025-02-13,1,1,1,0,0,0,0,0,5
account_00000124,2025-02-18,1,1,1,1,1,0,0,0,8
account_00000124,2025-02-27,1,1,1,0,0,0,0,0,6
account_00000124,2025-03-08,1,1,1,0,0,0,0,0,7
account_00000124,2025-03-11,1,1,5,0,0,0,0,0,8
account_00000124,2025-03-17,1,1,1,1,1,0,0,2,8
account_00000124,2025-03-31,1,1,3,2,2,0,0,3,8
account_00000124,2025-04-03,1,1,2,0,0,0,0,0,7
account_00000124,2025-04-05,1,1,2,0,0,0,0,0,7
account_00000124,2025-04-12,1,1,1,1,1,1,0,0,6
account_00000124,2025-04-22,1,1,1,3,3,0,0,1,6
account_00000124,2025-05-12,1,1,1,0,0,0,0,0,5
account_00000124,2025-05-14,1,1,1,1,1,0,0,0,7
account_00000124,2025-05-29,1,1,3,0,0,0,0,0,8
account_00000124,2025-05-31,1,1,1,2,2,0,0,2,6
account_00000124,2025-06-06,1,1,2,1,1,0,0,0,6
account_00000124,2025-06-07,1,1,1,0,0,0,0,2,6
account_00000124,2025-06-09,1,1,2,1,1,0,0,1,8
account_00000124,2025-06-23,1,1,1,0,0,0,0,0,8
account_00000124,2025-07-14,1,1,1,2,2,0,0,0,8
account_00000124,2025-07-15,1,1,1,0,0,0,0,0,9
account_00000124,2025-07-20,1,1,1,2,2,1,0,1,6
account_00000124,2025-07-29,1,1,1,0,0,0,0,0,9
account_00000124,2025-08-02,1,1,3,1,1,0,0,1,7
account_00000124,2025-08-06,1,1,2,1,1,2,0,1,6
account_00000124,2025-08-13,1,1,3,0,0,0,0,0,6
account_00000124,2025-08-15,1,1,2,0,0,0,0,0,6
account_00000124,2025-09-06,1,1,1,0,0,0,0,0,6
account_00000124,2025-09-09,1,1,4,1,1,0,0,0,8
account_00000124,2025-09-14,1,1,4,0,0,0,0,1,8
account_00000124,2025-09-29,1,1,1,0,0,0,0,0,8
account_00000124,2025-10-03,1,1,1,0,0,0,0,0,6
account_00000124,2025-10-04,1,1,1,1,1,0,0,0,8
account_00000124,2025-10-10,1,1,3,1,1,0,0,0,7
account_00000124,2025-10-15,1,1,4,2,2,0,0,0,6
account_00000124,2025-11-13,1,1,1,2,2,0,0,2,8
account_00000124,2025-11-15,1,1,2,0,0,0,0,0,7
account_00000124,2025-11-19,1,1,2,0,0,0,0,0,7
account_00000124,2025-11-24,1,1,1,1,1,0,0,1,6
account_00000124,2025-12-03,1,1,3,0,0,0,0,0,6
account_00000124,2025-12-14,1,1,3,1,1,0,0,1,6
account_00000124,2025-12-23,1,1,4,0,0,0,0,0,5
account_00000124,2025-12-29,1,1,1,2,1,0,0,0,7
account_00000124,2026-01-10,1,1,3,0,0,0,0,1,7
account_00000124,2026-01-13,1,1,2,1,1,0,0,1,9
account_00000124,2026-01-17,1,1,1,0,0,0,0,1,6
account_00000124,2026-01-30,1,1,1,2,2,0,0,2,6
account_00000124,2026-02-12,1,1,1,1,1,0,0,1,8
account_00000124,2026-02-16,1,1,1,0,0,0,0,0,5
account_00000124,2026-02-21,1,1,1,0,0,0,0,0,7
account_00000124,2026-02-26,1,1,3,3,2,1,0,3,7
account_00000124,2026-03-02,1,1,4,1,1,0,0,0,8
account_00000124,2026-03-03,1,1,2,0,0,0,0,0,6
account_00000124,2026-03-22,1,1,1,1,1,0,0,3,7
account_00000124,2026-03-24,1,1,1,0,0,0,0,0,8
account_00000124,2026-04-04,1,1,4,1,1,0,0,0,9
account_00000124,2026-04-19,1,1,1,2,2,0,0,1,7
account_00000124,2026-04-20,1,1,2,0,0,0,0,0,7
account_00000124,2026-04-29,1,1,2,0,0,0,0,0,8
account_00000124,2026-05-05,1,1,3,1,1,0,0,1,7
account_00000124,2026-05-13,1,1,2,1,1,0,0,2,5
account_00000124,2026-05-22,1,1,4,1,1,0,0,1,5
account_00000124,2026-05-30,1,1,1,2,2,0,0,0,7
account_00000124,2026-06-09,1,1,2,0,0,0,0,0,9
account_00000124,2026-06-14,1,1,2,1,1,0,0,0,7
account_00000124,2026-06-15,1,1,1,3,2,0,0,2,6
account_00000124,2026-06-26,1,1,1,0,0,0,0,0,8
account_00000126,2026-03-07,1,1,2,0,0,0,19,0,10
account_00000126,2026-03-13,1,1,1,0,0,0,19,0,8
account_00000126,2026-03-15,1,1,1,0,0,0,25,0,9
account_00000126,2026-03-25,1,1,1,0,0,0,15,1,8
account_00000126,2026-04-14,1,1,1,1,1,0,21,1,9
account_00000126,2026-04-15,1,1,2,1,1,0,10,0,7
account_00000126,2026-04-16,1,1,1,0,0,0,19,0,9
account_00000126,2026-04-30,1,1,1,0,0,0,14,0,7
account_00000126,2026-05-05,1,1,5,2,2,0,14,1,7
account_00000126,2026-05-20,1,1,1,1,1,1,13,0,9
account_00000126,2026-05-27,1,1,5,1,1,0,12,1,7
account_00000126,2026-05-29,1,1,1,0,0,0,13,0,7
account_00000126,2026-06-12,1,1,1,0,0,0,14,0,8
account_00000126,2026-06-14,1,1,1,0,0,0,19,0,10
account_00000126,2026-06-20,1,1,3,1,1,1,11,1,8
account_00000126,2026-06-22,1,1,1,0,0,0,12,0,9
account_00000127,2025-02-01,5,4,12,11,9,3,15,3,8
account_00000127,2025-02-06,5,4,9,5,4,2,18,4,10
account_00000127,2025-02-12,4,3,11,2,2,1,12,1,7
account_00000127,2025-02-16,5,4,5,1,1,1,20,0,7
account_00000127,2025-03-06,1,1,1,0,0,0,8,0,8
account_00000127,2025-03-08,2,1,2,4,3,2,21,2,7
account_00000127,2025-03-09,3,2,4,5,4,1,19,1,7
account_00000127,2025-03-20,2,1,8,2,2,1,26,1,6
account_00000127,2025-04-01,3,2,3,7,6,3,16,3,9
account_00000127,2025-04-07,3,2,7,5,4,2,9,4,7
account_00000127,2025-04-19,5,4,6,4,4,2,14,3,8
account_00000127,2025-04-24,4,3,4,8,7,2,15,3,8
account_00000127,2025-05-08,4,3,6,7,6,3,21,4,10
account_00000127,2025-05-10,4,3,9,2,2,0,19,0,7
account_00000127,2025-05-15,5,4,12,8,7,5,16,6,10
account_00000127,2025-05-25,3,2,3,5,4,4,13,2,9
account_00000127,2025-06-03,5,4,11,4,4,1,15,3,10
account_00000127,2025-06-16,6,4,11,7,6,2,25,7,9
account_00000127,2025-06-17,3,2,9,3,3,1,15,2,9
account_00000127,2025-06-25,3,2,5,2,2,2,9,1,8
account_00000127,2025-07-05,4,3,4,2,2,0,19,0,8
account_00000127,2025-07-07,4,3,4,6,6,1,17,1,8
account_00000127,2025-07-25,2,1,6,1,1,0,14,0,8
account_00000127,2025-07-26,3,2,6,2,2,0,16,0,9
account_00000127,2025-08-05,5,4,12,3,3,1,9,1,7
account_00000127,2025-08-07,5,4,9,5,4,0,10,3,8
account_00000127,2025-08-23,5,4,5,6,5,4,16,1,8
account_00000127,2025-08-28,5,4,11,2,1,0,21,0,7
account_00000127,2025-09-02,5,4,11,9,8,2,9,3,9
account_00000127,2025-09-05,3,2,3,1,1,0,19,1,10
account_00000127,2025-09-11,5,4,5,4,4,2,20,1,10
account_00000127,2025-09-15,3,2,8,4,4,1,16,2,10
account_00000127,2025-10-01,4,3,4,1,1,1,16,2,9
account_00000127,2025-10-06,3,2,7,2,2,1,18,0,8
account_00000127,2025-10-17,4,3,11,4,3,1,11,2,9
account_00000127,2025-10-22,4,3,4,4,3,1,7,2,9
account_00000127,2025-11-05,4,3,7,5,5,2,19,1,9
account_00000127,2025-11-16,5,4,5,5,5,3,24,2,9
account_00000127,2025-11-19,4,3,4,6,6,3,20,1,9
account_00000127,2025-11-20,3,2,5,5,4,3,24,0,10
account_00000127,2025-12-06,6,4,11,8,7,5,15,2,7
account_00000127,2025-12-08,4,3,7,4,3,2,18,1,10
account_00000127,2025-12-11,3,2,6,4,4,3,8,0,7
account_00000127,2025-12-16,3,2,6,2,2,1,9,1,8
account_00000127,2026-01-07,4,3,4,6,5,1,16,2,8
account_00000127,2026-01-16,3,2,5,4,3,2,10,3,9
account_00000127,2026-01-20,4,3,5,5,4,1,17,1,8
account_00000127,2026-01-30,4,3,4,4,3,1,18,2,9
account_00000127,2026-02-05,4,3,8,7,6,3,19,1,9
account_00000127,2026-02-07,3,2,4,3,3,0,15,2,9
account_00000127,2026-02-09,3,2,6,2,2,0,18,2,9
account_00000127,2026-02-16,4,3,7,4,4,0,12,0,8
account_00000127,2026-03-02,2,1,3,3,3,0,19,1,8
account_00000127,2026-03-08,5,4,15,7,6,1,13,4,8
account_00000127,2026-03-20,4,3,4,2,2,0,13,1,8
account_00000127,2026-03-27,4,3,7,3,2,1,15,3,8
account_00000127,2026-04-04,3,2,6,4,3,2,10,2,10
account_00000127,2026-04-09,5,4,7,3,3,1,17,1,9
account_00000127,2026-04-12,3,2,6,2,2,3,20,0,9
account_00000127,2026-04-24,4,3,5,0,0,0,19,0,10
account_00000127,2026-05-16,3,2,5,5,5,1,17,1,10
account_00000127,2026-05-21,4,3,8,5,4,2,18,2,8
account_00000127,2026-05-26,4,3,8,4,4,1,16,2,10
account_00000127,2026-05-27,2,1,2,2,2,2,19,0,10
account_00000127,2026-06-12,2,1,4,4,4,3,20,0,9
account_00000127,2026-06-17,5,4,12,7,6,2,17,6,8
account_00000127,2026-06-20,4,3,4,5,4,0,15,3,8
account_00000127,2026-06-24,5,4,5,7,6,1,11,2,8
account_00000128,2024-08-09,27,19,52,39,31,12,13,11,9
account_00000128,2024-08-17,23,17,55,30,24,10,26,8,8
account_00000128,2024-08-30,12,9,17,24,22,6,23,10,9
account_00000128,2024-08-31,25,18,46,49,44,19,11,22,9
account_00000128,2024-09-05,20,14,21,33,28,18,21,16,9
account_00000128,2024-09-26,28,20,56,53,46,29,18,23,9
account_00000128,2024-09-28,32,23,63,42,36,16,17,17,10
account_00000128,2024-09-30,22,16,41,34,31,15,17,16,9
account_00000128,2024-10-06,24,17,29,41,37,16,23,12,10
account_00000128,2024-10-08,20,14,41,28,25,16,11,10,9
account_00000128,2024-10-20,33,24,71,37,32,17,19,13,8
account_00000128,2024-10-21,15,11,17,20,17,6,17,7,9
account_00000128,2024-11-04,31,22,34,44,39,15,30,24,10
account_00000128,2024-11-09,16,12,26,31,29,15,12,18,10
account_00000128,2024-11-27,20,14,25,30,29,13,17,21,10
account_00000128,2024-11-30,23,17,42,31,29,13,24,10,10
account_00000128,2024-12-02,26,19,40,44,42,23,21,14,9
account_00000128,2024-12-15,25,18,40,29,26,14,22,10,10
account_00000128,2024-12-28,21,15,46,34,31,22,17,17,10
account_00000128,2024-12-31,30,22,58,45,42,19,14,14,10
account_00000128,2025-01-05,18,13,29,24,21,10,15,7,10
account_00000128,2025-01-09,16,12,25,31,29,21,15,13,9
account_00000128,2025-01-15,17,12,17,18,17,9,21,6,10
account_00000128,2025-01-27,15,11,41,22,21,15,22,14,10
account_00000128,2025-02-07,32,23,69,43,37,18,18,20,9
account_00000128,2025-02-12,18,13,35,29,25,13,18,9,10
account_00000128,2025-02-23,16,12,27,22,20,12,12,4,9
account_00000128,2025-02-28,13,9,30,19,17,6,10,10,9
account_00000128,2025-03-01,13,9,37,15,13,3,12,4,7
account_00000128,2025-03-03,24,17,30,32,25,12,17,17,9
account_00000128,2025-03-14,13,9,25,20,18,12,15,11,7
account_00000128,2025-03-17,31,22,45,40,34,12,14,18,9
account_00000128,2025-04-10,31,22,74,51,43,20,24,18,7
account_00000128,2025-04-11,17,12,29,22,18,10,19,9,9
account_00000128,2025-04-26,33,24,62,43,39,17,18,17,10
account_00000128,2025-04-27,16,12,21,20,17,9,24,7,8
account_00000128,2025-05-22,25,18,57,48,43,13,23,16,8
account_00000128,2025-05-23,30,22,45,28,22,15,11,7,10
account_00000128,2025-05-24,33,24,46,58,50,19,19,20,9
account_00000128,2025-05-25,28,20,44,44,38,13,11,21,7
account_00000128,2025-06-02,15,11,27,20,17,11,19,4,8
account_00000128,2025-06-13,25,18,54,28,26,12,21,11,9
account_00000128,2025-06-23,33,24,64,70,66,29,14,21,10
account_00000128,2025-06-24,14,10,14,20,18,9,21,9,9
account_00000128,2025-07-15,16,12,37,26,24,12,13,10,8
account_00000128,2025-07-20,22,16,37,30,26,14,13,10,10
account_00000128,2025-07-22,32,23,36,46,40,20,16,15,10
account_00000128,2025-07-26,17,12,22,21,20,6,27,10,9
account_00000128,2025-08-01,22,16,66,30,27,26,18,10,10
account_00000128,2025-08-06,14,10,30,18,16,7,18,6,8
account_00000128,2025-08-16,26,19,57,49,45,15,19,15,10
account_00000128,2025-08-31,18,13,34,30,27,13,14,12,10
account_00000128,2025-09-04,27,19,40,47,43,20,15,17,9
account_00000128,2025-09-12,17,12,21,25,23,14,25,5,9
account_00000128,2025-09-17,14,10,25,21,19,6,23,8,10
account_00000128,2025-09-29,13,9,23,22,21,11,21,10,9
account_00000128,2025-10-08,16,12,28,17,14,8,18,4,9
account_00000128,2025-10-27,17,12,22,25,22,11,8,11,9
account_00000128,2025-10-28,15,11,22,19,16,6,14,5,9
account_00000128,2025-10-31,17,12,43,24,20,16,13,9,9
account_00000128,2025-11-01,32,23,38,41,37,9,21,20,7
account_00000128,2025-11-10,14,10,17,22,19,7,17,7,8
account_00000128,2025-11-23,17,12,24,22,19,6,14,11,9
account_00000128,2025-11-24,20,14,33,30,29,15,20,13,9
account_00000128,2025-12-08,27,19,57,58,52,17,20,12,8
account_00000128,2025-12-12,18,13,23,26,22,14,13,8,7
account_00000128,2025-12-18,30,22,60,48,41,23,11,20,10
account_00000128,2025-12-20,23,17,36,30,26,4,17,8,9
account_00000128,2026-01-07,19,14,19,30,27,10,17,10,8
account_00000128,2026-01-13,26,19,52,42,37,21,20,18,8
account_00000128,2026-01-21,30,22,35,40,34,16,15,12,10
account_00000128,2026-01-26,21,15,38,34,30,22,16,14,8
account_00000128,2026-02-03,27,19,33,43,40,25,13,14,10
account_00000128,2026-02-05,30,22,40,35,34,19,19,24,9
account_00000128,2026-02-07,13,9,25,16,14,10,21,3,10
account_00000128,2026-02-20,18,13,23,29,27,10,16,18,9
account_00000128,2026-03-04,20,14,34,24,22,10,13,13,9
account_00000128,2026-03-06,12,9,16,22,20,7,17,5,9
account_00000128,2026-03-12,17,12,27,30,27,18,20,20,10
account_00000128,2026-03-21,22,16,30,30,29,22,23,16,10
account_00000128,2026-04-04,16,12,25,24,23,16,13,15,9
account_00000128,2026-04-08,17,12,25,30,28,18,17,12,8
account_00000128,2026-04-09,33,24,49,59,51,18,13,24,10
account_00000128,2026-04-25,31,22,51,54,48,21,18,24,9
account_00000128,2026-05-08,16,12,30,28,25,13,17,14,9
account_00000128,2026-05-26,28,20,33,32,28,16,18,17,10
account_00000128,2026-05-27,22,16,35,41,36,18,17,14,8
account_00000128,2026-05-30,24,17,38,38,32,18,14,11,8
account_00000128,2026-06-01,29,21,44,49,44,14,26,22,6
account_00000128,2026-06-09,32,23,54,46,43,28,15,21,10
account_00000128,2026-06-26,30,22,55,32,28,13,13,10,9
account_00000128,2026-06-30,13,9,23,18,16,8,12,15,8
account_00000129,2025-06-05,2,1,2,2,2,1,0,1,5
account_00000129,2025-06-14,1,1,2,1,1,0,0,2,6
account_00000129,2025-06-19,1,1,1,1,1,1,0,2,5
account_00000129,2025-06-20,1,1,1,0,0,0,0,0,9
account_00000129,2025-07-02,1,1,1,1,1,0,0,1,6
account_00000129,2025-07-07,1,1,2,0,0,0,0,0,6
account_00000129,2025-07-24,1,1,6,0,0,0,0,0,6
account_00000129,2025-07-28,2,1,3,1,1,0,0,2,5
account_00000129,2025-08-04,2,1,6,0,0,0,0,0,6
account_00000129,2025-08-08,2,1,6,5,4,0,0,2,6
account_00000129,2025-08-12,1,1,1,1,1,0,0,3,7
account_00000129,2025-08-27,2,1,5,2,2,0,0,2,7
account_00000129,2025-09-03,2,1,2,4,3,1,0,3,6
account_00000129,2025-09-13,1,1,2,0,0,0,0,0,6
account_00000129,2025-09-14,2,1,4,2,2,0,0,2,7
account_00000129,2025-09-16,1,1,4,1,1,0,0,0,7
account_00000129,2025-10-06,3,2,3,1,1,0,0,1,8
account_00000129,2025-10-09,2,1,3,1,1,1,0,0,7
account_00000129,2025-10-26,2,1,3,2,2,0,0,0,7
account_00000129,2025-10-31,3,2,4,2,2,1,0,1,7
account_00000129,2025-11-06,3,2,4,0,0,0,0,0,8
account_00000129,2025-11-08,3,2,3,2,2,0,0,2,8
account_00000129,2025-11-22,1,1,3,0,0,0,0,0,7
account_00000129,2025-11-26,1,1,4,1,1,0,0,1,5
account_00000129,2025-12-05,2,1,3,1,1,0,0,0,7
account_00000129,2025-12-13,1,1,2,0,0,0,0,0,8
account_00000129,2025-12-25,2,1,2,4,3,1,0,0,7
account_00000129,2025-12-29,1,1,1,0,0,0,0,0,7
account_00000129,2026-01-05,2,1,4,3,3,0,0,1,9
account_00000129,2026-01-06,2,1,5,3,2,1,0,3,10
account_00000129,2026-01-14,2,1,4,1,1,0,0,1,8
account_00000129,2026-01-31,2,1,2,0,0,0,0,0,9
account_00000129,2026-02-01,2,1,4,1,1,0,0,0,7
account_00000129,2026-02-23,3,2,3,3,3,0,0,2,6
account_00000129,2026-02-27,2,1,4,1,1,0,0,2,9
account_00000129,2026-02-28,2,1,3,1,1,0,0,2,7
account_00000129,2026-03-04,1,1,2,1,1,1,0,0,6
account_00000129,2026-03-24,1,1,1,0,0,0,0,0,8
account_00000129,2026-03-27,2,1,4,2,2,0,0,2,5
account_00000129,2026-03-31,2,1,3,5,5,2,0,3,9
account_00000129,2026-04-04,3,2,11,1,1,0,0,0,6
account_00000129,2026-04-17,1,1,1,0,0,0,0,0,7
account_00000129,2026-04-22,2,1,5,1,1,0,0,0,5
account_00000129,2026-04-27,3,2,9,0,0,0,0,0,7
account_00000129,2026-05-03,1,1,1,0,0,0,0,0,7
account_00000129,2026-05-11,3,2,7,1,1,0,0,1,8
account_00000129,2026-05-27,2,1,6,1,1,0,0,0,6
account_00000129,2026-05-28,2,1,2,4,3,1,0,3,7
account_00000129,2026-06-12,3,2,7,4,3,0,0,0,4
account_00000129,2026-06-14,3,2,10,3,2,0,0,0,7
account_00000129,2026-06-24,2,1,5,0,0,0,0,1,7
account_00000129,2026-06-30,1,1,2,1,1,0,0,0,5
account_00000130,2025-10-20,1,1,1,1,1,0,0,1,6
account_00000130,2025-10-24,1,1,1,1,1,0,0,0,7
account_00000130,2025-10-25,1,1,3,1,1,1,0,2,6
account_00000130,2025-10-27,1,1,1,1,1,1,0,0,7
account_00000130,2025-11-06,1,1,1,1,1,1,0,0,7
account_00000130,2025-11-09,1,1,1,0,0,0,0,0,8
account_00000130,2025-11-12,1,1,2,0,0,0,0,1,5
account_00000130,2025-11-17,1,1,1,1,1,0,0,0,5
