user_id,account_id,workspace_id,created_at,role_name,user_status,invited_at,activated_at,deactivated_at,mobile_user_flag
user_00000411,account_00000093,workspace_00000041,2024-11-22 00:00:00,dispatcher,active,2024-11-22 00:00:00,2024-11-25 13:00:00,,False
user_00000412,account_00000094,workspace_00000042,2026-03-13 00:00:00,external_contractor,active,2026-03-13 00:00:00,2026-03-15 00:00:00,,False
user_00000413,account_00000094,workspace_00000042,2026-02-27 00:00:00,field_worker,active,2026-02-27 00:00:00,2026-02-27 22:00:00,,True
user_00000414,account_00000094,workspace_00000042,2026-02-11 00:00:00,dispatcher,active,2026-02-11 00:00:00,,,True
user_00000415,account_00000094,workspace_00000042,2026-03-19 00:00:00,field_worker,active,2026-03-19 00:00:00,,,True
user_00000416,account_00000094,workspace_00000042,2026-02-28 00:00:00,finance,active,2026-02-28 00:00:00,,,True
user_00000417,account_00000094,workspace_00000042,2026-02-28 00:00:00,field_worker,active,2026-02-28 00:00:00,,,False
user_00000418,account_00000094,workspace_00000042,2026-02-22 00:00:00,dispatcher,active,2026-02-22 00:00:00,2026-02-23 20:00:00,,True
user_00000419,account_00000094,workspace_00000042,2026-02-22 00:00:00,field_worker,active,2026-02-22 00:00:00,2026-02-25 22:00:00,,False
user_00000420,account_00000094,workspace_00000042,2026-03-18 00:00:00,dispatcher,active,2026-03-18 00:00:00,,,False
user_00000421,account_00000094,workspace_00000042,2026-02-14 00:00:00,field_worker,active,2026-02-14 00:00:00,,,False
user_00000422,account_00000094,workspace_00000042,2026-03-17 00:00:00,manager,active,2026-03-17 00:00:00,2026-03-17 17:00:00,,False
user_00000423,account_00000094,workspace_00000042,2026-02-21 00:00:00,field_worker,active,2026-02-21 00:00:00,2026-02-22 16:00:00,,False
user_00000424,account_00000094,workspace_00000042,2026-03-04 00:00:00,field_worker,active,2026-03-04 00:00:00,2026-03-06 19:00:00,,True
user_00000425,account_00000095,workspace_00000044,2025-05-30 00:00:00,field_worker,deactivated,2025-05-30 00:00:00,,2026-05-31 00:00:00,False
user_00000426,account_00000095,workspace_00000044,2025-06-09 00:00:00,dispatcher,deactivated,2025-06-09 00:00:00,2025-06-12 15:00:00,2026-05-31 00:00:00,True
user_00000427,account_00000095,workspace_00000044,2025-06-17 00:00:00,field_worker,deactivated,2025-06-17 00:00:00,,2026-05-31 00:00:00,True
user_00000428,account_00000095,workspace_00000044,2025-06-07 00:00:00,dispatcher,deactivated,2025-06-07 00:00:00,2025-06-09 08:00:00,2026-05-31 00:00:00,True
user_00000429,account_00000095,workspace_00000043,2025-06-17 00:00:00,dispatcher,deactivated,2025-06-17 00:00:00,2025-06-20 18:00:00,2026-05-31 00:00:00,False
user_00000430,account_00000095,workspace_00000043,2025-06-21 00:00:00,field_worker,deactivated,2025-06-21 00:00:00,2025-06-21 05:00:00,2026-05-31 00:00:00,False
user_00000431,account_00000095,workspace_00000044,2025-06-23 00:00:00,field_worker,deactivated,2025-06-23 00:00:00,2025-06-25 00:00:00,2026-05-31 00:00:00,True
user_00000432,account_00000095,workspace_00000043,2025-07-07 00:00:00,field_worker,deactivated,2025-07-07 00:00:00,2025-07-08 13:00:00,2026-05-31 00:00:00,True
user_00000433,account_00000095,workspace_00000044,2025-06-03 00:00:00,external_contractor,deactivated,2025-06-03 00:00:00,2025-06-04 05:00:00,2026-05-31 00:00:00,True
user_00000434,account_00000095,workspace_00000044,2025-06-26 00:00:00,manager,deactivated,2025-06-26 00:00:00,2025-06-29 19:00:00,2026-05-31 00:00:00,False
user_00000435,account_00000095,workspace_00000044,2025-06-12 00:00:00,field_worker,deactivated,2025-06-12 00:00:00,2025-06-14 06:00:00,2026-05-31 00:00:00,False
user_00000436,account_00000095,workspace_00000043,2025-06-14 00:00:00,field_worker,deactivated,2025-06-14 00:00:00,2025-06-15 22:00:00,2026-05-31 00:00:00,True
user_00000437,account_00000095,workspace_00000044,2025-06-17 00:00:00,field_worker,deactivated,2025-06-17 00:00:00,2025-06-20 02:00:00,2026-05-31 00:00:00,True
user_00000438,account_00000095,workspace_00000043,2025-05-31 00:00:00,field_worker,deactivated,2025-05-31 00:00:00,2025-06-03 01:00:00,2026-05-31 00:00:00,True
user_00000439,account_00000095,workspace_00000044,2025-07-04 00:00:00,dispatcher,deactivated,2025-07-04 00:00:00,2025-07-05 22:00:00,2026-05-31 00:00:00,True
user_00000440,account_00000095,workspace_00000043,2025-06-17 00:00:00,dispatcher,deactivated,2025-06-17 00:00:00,2025-06-19 12:00:00,2026-05-31 00:00:00,False
user_00000441,account_00000095,workspace_00000044,2025-06-24 00:00:00,administrator,deactivated,2025-06-24 00:00:00,2025-06-27 20:00:00,2026-05-31 00:00:00,True
user_00000442,account_00000095,workspace_00000044,2025-06-09 00:00:00,administrator,deactivated,2025-06-09 00:00:00,2025-06-11 01:00:00,2026-05-31 00:00:00,True
user_00000443,account_00000095,workspace_00000043,2025-06-17 00:00:00,dispatcher,deactivated,2025-06-17 00:00:00,2025-06-20 20:00:00,2026-05-31 00:00:00,True
user_00000444,account_00000095,workspace_00000044,2025-06-08 00:00:00,field_worker,deactivated,2025-06-08 00:00:00,2025-06-11 09:00:00,2026-05-31 00:00:00,True
user_00000445,account_00000095,workspace_00000044,2025-06-17 00:00:00,administrator,deactivated,2025-06-17 00:00:00,2025-06-18 09:00:00,2026-05-31 00:00:00,False
user_00000446,account_00000095,workspace_00000044,2025-05-31 00:00:00,field_worker,deactivated,2025-05-31 00:00:00,2025-05-31 13:00:00,2026-05-31 00:00:00,True
user_00000447,account_00000095,workspace_00000044,2025-06-02 00:00:00,field_worker,deactivated,2025-06-02 00:00:00,2025-06-05 19:00:00,2026-05-31 00:00:00,True
user_00000448,account_00000095,workspace_00000043,2025-06-21 00:00:00,field_worker,deactivated,2025-06-21 00:00:00,2025-06-22 14:00:00,2026-05-31 00:00:00,True
user_00000449,account_00000095,workspace_00000044,2025-06-19 00:00:00,field_worker,deactivated,2025-06-19 00:00:00,2025-06-19 16:00:00,2026-05-31 00:00:00,True
user_00000450,account_00000095,workspace_00000044,2025-06-22 00:00:00,external_contractor,deactivated,2025-06-22 00:00:00,2025-06-25 22:00:00,2026-05-31 00:00:00,True
user_00000451,account_00000095,workspace_00000044,2025-06-07 00:00:00,dispatcher,deactivated,2025-06-07 00:00:00,,2026-05-31 00:00:00,True
user_00000452,account_00000095,workspace_00000044,2025-06-05 00:00:00,dispatcher,deactivated,2025-06-05 00:00:00,2025-06-08 02:00:00,2026-05-31 00:00:00,True
user_00000453,account_00000095,workspace_00000044,2025-07-02 00:00:00,dispatcher,deactivated,2025-07-02 00:00:00,,2026-05-31 00:00:00,True
user_00000454,account_00000095,workspace_00000044,2025-05-31 00:00:00,field_worker,deactivated,2025-05-31 00:00:00,,2026-05-31 00:00:00,True
user_00000455,account_00000095,workspace_00000043,2025-06-08 00:00:00,dispatcher,deactivated,2025-06-08 00:00:00,2025-06-08 05:00:00,2026-05-31 00:00:00,False
user_00000456,account_00000095,workspace_00000044,2025-06-11 00:00:00,dispatcher,deactivated,2025-06-11 00:00:00,2025-06-14 10:00:00,2026-05-31 00:00:00,True
user_00000457,account_00000095,workspace_00000044,2025-06-03 00:00:00,manager,deactivated,2025-06-03 00:00:00,2025-06-03 12:00:00,2026-05-31 00:00:00,True
user_00000458,account_00000095,workspace_00000044,2025-06-23 00:00:00,field_worker,deactivated,2025-06-23 00:00:00,2025-06-26 16:00:00,2026-05-31 00:00:00,False
user_00000459,account_00000095,workspace_00000044,2025-06-07 00:00:00,administrator,deactivated,2025-06-07 00:00:00,2025-06-07 04:00:00,2026-05-31 00:00:00,True
user_00000460,account_00000100,workspace_00000045,2026-05-23 00:00:00,field_worker,active,2026-05-23 00:00:00,2026-05-26 11:00:00,,True
user_00000461,account_00000100,workspace_00000045,2026-06-09 00:00:00,dispatcher,active,2026-06-09 00:00:00,2026-06-11 14:00:00,,False
user_00000462,account_00000100,workspace_00000045,2026-05-24 00:00:00,finance,active,2026-05-24 00:00:00,2026-05-27 05:00:00,,False
user_00000463,account_00000100,workspace_00000045,2026-05-25 00:00:00,field_worker,active,2026-05-25 00:00:00,2026-05-28 10:00:00,,True
user_00000464,account_00000100,workspace_00000045,2026-06-13 00:00:00,finance,active,2026-06-13 00:00:00,2026-06-16 09:00:00,,False
user_00000465,account_00000101,workspace_00000046,2026-06-02 00:00:00,field_worker,active,2026-06-02 00:00:00,2026-06-03 03:00:00,,True
user_00000466,account_00000101,workspace_00000046,2026-06-05 00:00:00,field_worker,active,2026-06-05 00:00:00,2026-06-05 07:00:00,,True
user_00000467,account_00000101,workspace_00000046,2026-06-12 00:00:00,field_worker,active,2026-06-12 00:00:00,2026-06-14 09:00:00,,True
user_00000468,account_00000101,workspace_00000046,2026-06-11 00:00:00,dispatcher,active,2026-06-11 00:00:00,2026-06-11 11:00:00,,True
user_00000469,account_00000101,workspace_00000046,2026-06-05 00:00:00,field_worker,active,2026-06-05 00:00:00,,,False
user_00000470,account_00000104,workspace_00000047,2024-08-27 00:00:00,field_worker,active,2024-08-27 00:00:00,2024-08-30 02:00:00,,True
user_00000471,account_00000104,workspace_00000047,2024-08-15 00:00:00,field_worker,active,2024-08-15 00:00:00,,,True
user_00000472,account_00000104,workspace_00000047,2024-08-15 00:00:00,administrator,active,2024-08-15 00:00:00,2024-08-17 18:00:00,,True
user_00000473,account_00000104,workspace_00000047,2024-08-14 00:00:00,field_worker,active,2024-08-14 00:00:00,2024-08-17 03:00:00,,False
user_00000474,account_00000105,workspace_00000048,2026-07-03 00:00:00,field_worker,active,2026-07-03 00:00:00,2026-07-03 21:00:00,,True
user_00000475,account_00000105,workspace_00000048,2026-05-31 00:00:00,field_worker,active,2026-05-31 00:00:00,2026-06-03 00:00:00,,True
user_00000476,account_00000105,workspace_00000048,2026-06-22 00:00:00,field_worker,active,2026-06-22 00:00:00,2026-06-22 23:00:00,,True
user_00000477,account_00000105,workspace_00000048,2026-06-12 00:00:00,manager,active,2026-06-12 00:00:00,2026-06-12 17:00:00,,True
user_00000478,account_00000105,workspace_00000048,2026-06-12 00:00:00,finance,active,2026-06-12 00:00:00,2026-06-13 02:00:00,,True
user_00000479,account_00000105,workspace_00000048,2026-06-05 00:00:00,field_worker,active,2026-06-05 00:00:00,2026-06-07 07:00:00,,True
user_00000480,account_00000105,workspace_00000048,2026-06-27 00:00:00,finance,active,2026-06-27 00:00:00,2026-06-28 21:00:00,,True
user_00000481,account_00000105,workspace_00000048,2026-06-07 00:00:00,field_worker,active,2026-06-07 00:00:00,2026-06-10 19:00:00,,False
user_00000482,account_00000105,workspace_00000048,2026-06-27 00:00:00,dispatcher,active,2026-06-27 00:00:00,2026-06-30 09:00:00,,True
user_00000483,account_00000105,workspace_00000048,2026-07-03 00:00:00,field_worker,active,2026-07-03 00:00:00,,,True
user_00000484,account_00000105,workspace_00000048,2026-06-05 00:00:00,dispatcher,active,2026-06-05 00:00:00,2026-06-06 04:00:00,,True
user_00000485,account_00000105,workspace_00000048,2026-06-17 00:00:00,dispatcher,active,2026-06-17 00:00:00,2026-06-18 22:00:00,,True
user_00000486,account_00000105,workspace_00000048,2026-07-02 00:00:00,field_worker,active,2026-07-02 00:00:00,2026-07-02 21:00:00,,True
user_00000487,account_00000105,workspace_00000048,2026-06-18 00:00:00,administrator,active,2026-06-18 00:00:00,2026-06-20 10:00:00,,True
user_00000488,account_00000105,workspace_00000048,2026-07-01 00:00:00,finance,active,2026-07-01 00:00:00,2026-07-01 12:00:00,,True
user_00000489,account_00000105,workspace_00000048,2026-06-23 00:00:00,finance,active,2026-06-23 00:00:00,2026-06-23 08:00:00,,False
user_00000490,account_00000105,workspace_00000048,2026-07-02 00:00:00,field_worker,active,2026-07-02 00:00:00,2026-07-03 01:00:00,,False
user_00000491,account_00000105,workspace_00000048,2026-06-03 00:00:00,field_worker,active,2026-06-03 00:00:00,2026-06-04 12:00:00,,True
user_00000492,account_00000105,workspace_00000048,2026-06-19 00:00:00,dispatcher,active,2026-06-19 00:00:00,2026-06-19 20:00:00,,True
user_00000493,account_00000105,workspace_00000048,2026-06-12 00:00:00,field_worker,active,2026-06-12 00:00:00,2026-06-13 15:00:00,,True
user_00000494,account_00000106,workspace_00000049,2024-05-29 00:00:00,dispatcher,active,2024-05-29 00:00:00,2024-06-01 07:00:00,,True
user_00000495,account_00000106,workspace_00000049,2024-05-22 00:00:00,field_worker,active,2024-05-22 00:00:00,2024-05-25 08:00:00,,False
user_00000496,account_00000106,workspace_00000049,2024-05-28 00:00:00,field_worker,active,2024-05-28 00:00:00,,,True
user_00000497,account_00000106,workspace_00000049,2024-06-17 00:00:00,field_worker,active,2024-06-17 00:00:00,2024-06-19 01:00:00,,True
user_00000498,account_00000106,workspace_00000049,2024-05-20 00:00:00,field_worker,active,2024-05-20 00:00:00,,,True
user_00000499,account_00000106,workspace_00000049,2024-06-14 00:00:00,dispatcher,active,2024-06-14 00:00:00,2024-06-16 06:00:00,,True
user_00000500,account_00000106,workspace_00000049,2024-06-07 00:00:00,field_worker,active,2024-06-07 00:00:00,2024-06-08 20:00:00,,False
user_00000501,account_00000106,workspace_00000049,2024-06-13 00:00:00,dispatcher,active,2024-06-13 00:00:00,2024-06-16 17:00:00,,False
user_00000502,account_00000106,workspace_00000049,2024-05-20 00:00:00,field_worker,active,2024-05-20 00:00:00,2024-05-20 08:00:00,,True
user_00000503,account_00000106,workspace_00000049,2024-06-20 00:00:00,manager,active,2024-06-20 00:00:00,2024-06-20 13:00:00,,False
user_00000504,account_00000108,workspace_00000052,2025-06-01 00:00:00,field_worker,active,2025-06-01 00:00:00,2025-06-02 08:00:00,,True
user_00000505,account_00000108,workspace_00000052,2025-05-28 00:00:00,finance,active,2025-05-28 00:00:00,2025-05-30 15:00:00,,True
user_00000506,account_00000108,workspace_00000052,2025-06-11 00:00:00,dispatcher,active,2025-06-11 00:00:00,2025-06-12 09:00:00,,True
user_00000507,account_00000108,workspace_00000052,2025-06-07 00:00:00,administrator,active,2025-06-07 00:00:00,2025-06-08 08:00:00,,False
user_00000508,account_00000108,workspace_00000052,2025-05-09 00:00:00,field_worker,active,2025-05-09 00:00:00,2025-05-12 03:00:00,,True
user_00000509,account_00000108,workspace_00000052,2025-05-10 00:00:00,dispatcher,active,2025-05-10 00:00:00,2025-05-12 19:00:00,,True
user_00000510,account_00000108,workspace_00000050,2025-05-10 00:00:00,administrator,active,2025-05-10 00:00:00,2025-05-13 11:00:00,,False
user_00000511,account_00000108,workspace_00000050,2025-06-05 00:00:00,manager,active,2025-06-05 00:00:00,2025-06-06 20:00:00,,False
user_00000512,account_00000108,workspace_00000053,2025-05-23 00:00:00,field_worker,active,2025-05-23 00:00:00,2025-05-23 03:00:00,,False
user_00000513,account_00000108,workspace_00000053,2025-05-16 00:00:00,field_worker,active,2025-05-16 00:00:00,,,True
user_00000514,account_00000108,workspace_00000050,2025-05-31 00:00:00,field_worker,active,2025-05-31 00:00:00,2025-05-31 11:00:00,,True
user_00000515,account_00000108,workspace_00000050,2025-05-31 00:00:00,field_worker,active,2025-05-31 00:00:00,2025-06-03 20:00:00,,True
user_00000516,account_00000108,workspace_00000053,2025-05-23 00:00:00,field_worker,active,2025-05-23 00:00:00,2025-05-24 07:00:00,,True
user_00000517,account_00000108,workspace_00000051,2025-06-06 00:00:00,dispatcher,active,2025-06-06 00:00:00,2025-06-09 07:00:00,,True
user_00000518,account_00000108,workspace_00000053,2025-05-22 00:00:00,dispatcher,active,2025-05-22 00:00:00,2025-05-24 06:00:00,,False
user_00000519,account_00000108,workspace_00000051,2025-05-09 00:00:00,field_worker,active,2025-05-09 00:00:00,2025-05-11 17:00:00,,False
user_00000520,account_00000108,workspace_00000053,2025-05-04 00:00:00,field_worker,active,2025-05-04 00:00:00,,,True
user_00000521,account_00000108,workspace_00000052,2025-05-21 00:00:00,dispatcher,active,2025-05-21 00:00:00,2025-05-21 07:00:00,,False
user_00000522,account_00000108,workspace_00000050,2025-06-03 00:00:00,field_worker,active,2025-06-03 00:00:00,2025-06-05 11:00:00,,True
user_00000523,account_00000108,workspace_00000052,2025-05-19 00:00:00,dispatcher,active,2025-05-19 00:00:00,2025-05-22 15:00:00,,False
user_00000524,account_00000108,workspace_00000050,2025-05-06 00:00:00,field_worker,active,2025-05-06 00:00:00,2025-05-06 12:00:00,,True
user_00000525,account_00000108,workspace_00000053,2025-05-17 00:00:00,dispatcher,active,2025-05-17 00:00:00,2025-05-17 21:00:00,,False
user_00000526,account_00000108,workspace_00000051,2025-05-20 00:00:00,manager,active,2025-05-20 00:00:00,2025-05-20 12:00:00,,False
user_00000527,account_00000108,workspace_00000051,2025-06-05 00:00:00,field_worker,active,2025-06-05 00:00:00,2025-06-06 22:00:00,,False
user_00000528,account_00000108,workspace_00000053,2025-05-19 00:00:00,dispatcher,active,2025-05-19 00:00:00,2025-05-19 13:00:00,,False
user_00000529,account_00000108,workspace_00000053,2025-06-03 00:00:00,administrator,active,2025-06-03 00:00:00,2025-06-03 07:00:00,,True
user_00000530,account_00000108,workspace_00000053,2025-05-06 00:00:00,field_worker,active,2025-05-06 00:00:00,2025-05-06 16:00:00,,False
user_00000531,account_00000108,workspace_00000052,2025-05-11 00:00:00,dispatcher,active,2025-05-11 00:00:00,2025-05-12 22:00:00,,True
user_00000532,account_00000108,workspace_00000050,2025-05-20 00:00:00,administrator,active,2025-05-20 00:00:00,,,False
user_00000533,account_00000108,workspace_00000053,2025-05-06 00:00:00,finance,active,2025-05-06 00:00:00,,,True
user_00000534,account_00000108,workspace_00000051,2025-05-25 00:00:00,field_worker,active,2025-05-25 00:00:00,2025-05-25 16:00:00,,False
user_00000535,account_00000108,workspace_00000050,2025-05-12 00:00:00,dispatcher,active,2025-05-12 00:00:00,2025-05-15 01:00:00,,False
user_00000536,account_00000108,workspace_00000050,2025-05-22 00:00:00,administrator,active,2025-05-22 00:00:00,2025-05-25 07:00:00,,True
user_00000537,account_00000108,workspace_00000052,2025-05-30 00:00:00,field_worker,active,2025-05-30 00:00:00,2025-05-30 20:00:00,,False
user_00000538,account_00000108,workspace_00000051,2025-06-06 00:00:00,field_worker,active,2025-06-06 00:00:00,,,True
user_00000539,account_00000110,workspace_00000054,2024-08-12 00:00:00,administrator,active,2024-08-12 00:00:00,2024-08-12 16:00:00,,True
user_00000540,account_00000110,workspace_00000054,2024-08-11 00:00:00,field_worker,active,2024-08-11 00:00:00,2024-08-11 13:00:00,,True
user_00000541,account_00000110,workspace_00000054,2024-08-09 00:00:00,field_worker,active,2024-08-09 00:00:00,2024-08-12 14:00:00,,True
user_00000542,account_00000110,workspace_00000054,2024-08-01 00:00:00,field_worker,active,2024-08-01 00:00:00,,,True
user_00000543,account_00000110,workspace_00000054,2024-07-27 00:00:00,dispatcher,active,2024-07-27 00:00:00,2024-07-28 17:00:00,,True
user_00000544,account_00000110,workspace_00000054,2024-08-09 00:00:00,field_worker,active,2024-08-09 00:00:00,2024-08-10 19:00:00,,False
user_00000545,account_00000110,workspace_00000054,2024-08-07 00:00:00,dispatcher,active,2024-08-07 00:00:00,2024-08-08 22:00:00,,True
user_00000546,account_00000110,workspace_00000054,2024-08-04 00:00:00,field_worker,active,2024-08-04 00:00:00,2024-08-06 02:00:00,,True
user_00000547,account_00000110,workspace_00000054,2024-08-10 00:00:00,field_worker,active,2024-08-10 00:00:00,2024-08-13 14:00:00,,False
user_00000548,account_00000110,workspace_00000054,2024-07-28 00:00:00,field_worker,active,2024-07-28 00:00:00,,,False
user_00000549,account_00000110,workspace_00000054,2024-08-23 00:00:00,dispatcher,active,2024-08-23 00:00:00,2024-08-23 12:00:00,,True
user_00000550,account_00000110,workspace_00000054,2024-08-04 00:00:00,field_worker,active,2024-08-04 00:00:00,2024-08-05 12:00:00,,True
user_00000551,account_00000110,workspace_00000054,2024-09-02 00:00:00,field_worker,active,2024-09-02 00:00:00,2024-09-04 16:00:00,,False
user_00000552,account_00000110,workspace_00000054,2024-08-11 00:00:00,administrator,active,2024-08-11 00:00:00,2024-08-14 07:00:00,,True
user_00000553,account_00000110,workspace_00000054,2024-08-07 00:00:00,administrator,active,2024-08-07 00:00:00,2024-08-09 00:00:00,,True
user_00000554,account_00000110,workspace_00000054,2024-08-04 00:00:00,field_worker,active,2024-08-04 00:00:00,2024-08-06 09:00:00,,True
user_00000555,account_00000110,workspace_00000054,2024-08-25 00:00:00,dispatcher,active,2024-08-25 00:00:00,2024-08-28 06:00:00,,True
user_00000556,account_00000110,workspace_00000054,2024-08-21 00:00:00,field_worker,active,2024-08-21 00:00:00,,,True
user_00000557,account_00000110,workspace_00000054,2024-08-31 00:00:00,field_worker,active,2024-08-31 00:00:00,2024-09-02 17:00:00,,False
user_00000558,account_00000110,workspace_00000054,2024-08-28 00:00:00,finance,active,2024-08-28 00:00:00,2024-08-29 06:00:00,,True
user_00000559,account_00000110,workspace_00000054,2024-08-06 00:00:00,manager,active,2024-08-06 00:00:00,2024-08-08 00:00:00,,True
user_00000560,account_00000110,workspace_00000054,2024-08-15 00:00:00,field_worker,active,2024-08-15 00:00:00,2024-08-16 04:00:00,,True
user_00000561,account_00000110,workspace_00000054,2024-08-23 00:00:00,finance,active,2024-08-23 00:00:00,2024-08-25 15:00:00,,True
user_00000562,account_00000110,workspace_00000054,2024-08-17 00:00:00,field_worker,active,2024-08-17 00:00:00,2024-08-18 05:00:00,,True
user_00000563,account_00000110,workspace_00000054,2024-09-04 00:00:00,field_worker,active,2024-09-04 00:00:00,2024-09-04 22:00:00,,False
user_00000564,account_00000110,workspace_00000054,2024-08-09 00:00:00,dispatcher,active,2024-08-09 00:00:00,2024-08-11 14:00:00,,False
user_00000565,account_00000110,workspace_00000054,2024-08-05 00:00:00,field_worker,active,2024-08-05 00:00:00,2024-08-08 23:00:00,,True
user_00000566,account_00000110,workspace_00000054,2024-08-29 00:00:00,dispatcher,active,2024-08-29 00:00:00,2024-08-30 05:00:00,,True
user_00000567,account_00000110,workspace_00000054,2024-08-15 00:00:00,administrator,active,2024-08-15 00:00:00,2024-08-18 21:00:00,,True
user_00000568,account_00000110,workspace_00000054,2024-08-06 00:00:00,field_worker,active,2024-08-06 00:00:00,2024-08-07 23:00:00,,True
user_00000569,account_00000110,workspace_00000054,2024-08-19 00:00:00,dispatcher,active,2024-08-19 00:00:00,2024-08-22 14:00:00,,True
user_00000570,account_00000110,workspace_00000054,2024-08-13 00:00:00,field_worker,active,2024-08-13 00:00:00,2024-08-13 16:00:00,,True
user_00000571,account_00000110,workspace_00000054,2024-07-29 00:00:00,administrator,active,2024-07-29 00:00:00,2024-07-29 02:00:00,,True
user_00000572,account_00000110,workspace_00000054,2024-08-14 00:00:00,field_worker,active,2024-08-14 00:00:00,2024-08-14 06:00:00,,False
user_00000573,account_00000110,workspace_00000054,2024-08-06 00:00:00,field_worker,active,2024-08-06 00:00:00,2024-08-07 18:00:00,,False
user_00000574,account_00000111,workspace_00000055,2025-01-21 00:00:00,field_worker,active,2025-01-21 00:00:00,,,True
user_00000575,account_00000111,workspace_00000055,2025-02-17 00:00:00,dispatcher,active,2025-02-17 00:00:00,2025-02-19 12:00:00,,True
user_00000576,account_00000111,workspace_00000055,2025-01-31 00:00:00,dispatcher,active,2025-01-31 00:00:00,,,True
user_00000577,account_00000111,workspace_00000055,2025-02-22 00:00:00,field_worker,active,2025-02-22 00:00:00,2025-02-24 13:00:00,,True
user_00000578,account_00000111,workspace_00000055,2025-01-25 00:00:00,field_worker,active,2025-01-25 00:00:00,2025-01-25 22:00:00,,True
user_00000579,account_00000111,workspace_00000055,2025-01-28 00:00:00,dispatcher,active,2025-01-28 00:00:00,2025-01-28 05:00:00,,False
user_00000580,account_00000111,workspace_00000055,2025-01-28 00:00:00,field_worker,active,2025-01-28 00:00:00,,,False
user_00000581,account_00000111,workspace_00000055,2025-01-23 00:00:00,field_worker,active,2025-01-23 00:00:00,2025-01-26 04:00:00,,False
user_00000582,account_00000113,workspace_00000056,2024-09-19 00:00:00,field_worker,active,2024-09-19 00:00:00,2024-09-20 21:00:00,,False
user_00000583,account_00000113,workspace_00000056,2024-09-03 00:00:00,field_worker,active,2024-09-03 00:00:00,2024-09-04 05:00:00,,True
user_00000584,account_00000113,workspace_00000056,2024-09-23 00:00:00,manager,active,2024-09-23 00:00:00,2024-09-26 04:00:00,,True
user_00000585,account_00000113,workspace_00000056,2024-09-18 00:00:00,dispatcher,active,2024-09-18 00:00:00,2024-09-20 02:00:00,,True
user_00000586,account_00000113,workspace_00000056,2024-08-30 00:00:00,field_worker,active,2024-08-30 00:00:00,2024-09-02 16:00:00,,False
user_00000587,account_00000113,workspace_00000056,2024-09-22 00:00:00,field_worker,active,2024-09-22 00:00:00,2024-09-22 08:00:00,,True
user_00000588,account_00000113,workspace_00000056,2024-08-30 00:00:00,field_worker,active,2024-08-30 00:00:00,2024-09-02 03:00:00,,True
user_00000589,account_00000113,workspace_00000056,2024-08-25 00:00:00,dispatcher,active,2024-08-25 00:00:00,2024-08-26 13:00:00,,True
user_00000590,account_00000113,workspace_00000056,2024-09-25 00:00:00,dispatcher,active,2024-09-25 00:00:00,2024-09-28 00:00:00,,True
user_00000591,account_00000113,workspace_00000056,2024-09-15 00:00:00,field_worker,active,2024-09-15 00:00:00,2024-09-15 17:00:00,,True
user_00000592,account_00000113,workspace_00000056,2024-08-18 00:00:00,field_worker,active,2024-08-18 00:00:00,2024-08-21 12:00:00,,False
user_00000593,account_00000113,workspace_00000056,2024-08-28 00:00:00,manager,active,2024-08-28 00:00:00,2024-08-29 00:00:00,,True
user_00000594,account_00000113,workspace_00000056,2024-09-24 00:00:00,field_worker,active,2024-09-24 00:00:00,2024-09-24 11:00:00,,True
user_00000595,account_00000113,workspace_00000056,2024-08-21 00:00:00,field_worker,active,2024-08-21 00:00:00,2024-08-24 02:00:00,,True
user_00000596,account_00000113,workspace_00000056,2024-08-27 00:00:00,administrator,active,2024-08-27 00:00:00,2024-08-30 22:00:00,,True
user_00000597,account_00000113,workspace_00000056,2024-09-10 00:00:00,administrator,active,2024-09-10 00:00:00,2024-09-10 01:00:00,,True
user_00000598,account_00000113,workspace_00000056,2024-08-31 00:00:00,dispatcher,active,2024-08-31 00:00:00,2024-09-02 05:00:00,,True
user_00000599,account_00000113,workspace_00000056,2024-09-02 00:00:00,finance,active,2024-09-02 00:00:00,2024-09-05 03:00:00,,True
user_00000600,account_00000113,workspace_00000056,2024-09-16 00:00:00,field_worker,active,2024-09-16 00:00:00,2024-09-17 03:00:00,,False
user_00000601,account_00000113,workspace_00000056,2024-09-26 00:00:00,field_worker,active,2024-09-26 00:00:00,2024-09-26 15:00:00,,False
user_00000602,account_00000113,workspace_00000056,2024-09-01 00:00:00,field_worker,active,2024-09-01 00:00:00,2024-09-02 14:00:00,,False
user_00000603,account_00000113,workspace_00000056,2024-08-22 00:00:00,field_worker,active,2024-08-22 00:00:00,2024-08-24 02:00:00,,True
user_00000604,account_00000113,workspace_00000056,2024-09-07 00:00:00,field_worker,active,2024-09-07 00:00:00,2024-09-09 05:00:00,,False
user_00000605,account_00000113,workspace_00000056,2024-08-31 00:00:00,external_contractor,active,2024-08-31 00:00:00,2024-09-01 04:00:00,,True
user_00000606,account_00000113,workspace_00000056,2024-09-04 00:00:00,field_worker,active,2024-09-04 00:00:00,2024-09-04 04:00:00,,True
user_00000607,account_00000113,workspace_00000056,2024-09-16 00:00:00,field_worker,active,2024-09-16 00:00:00,2024-09-17 13:00:00,,False
user_00000608,account_00000113,workspace_00000056,2024-09-26 00:00:00,dispatcher,active,2024-09-26 00:00:00,2024-09-27 16:00:00,,True
user_00000609,account_00000113,workspace_00000056,2024-08-25 00:00:00,finance,active,2024-08-25 00:00:00,2024-08-27 23:00:00,,False
