product_event_id,account_id,user_id,event_at,event_name,feature_area,platform,session_id,workspace_id,numeric_value
event_00007243,account_00000129,user_00000673,2025-09-13 20:30:14,automation_run,automation,web,session_00007243,workspace_00000065,1.4022
event_00007244,account_00000129,user_00000673,2025-09-14 15:55:31,automation_run,automation,web,session_00007244,workspace_00000065,1.1401
event_00007245,account_00000129,user_00000674,2025-09-14 16:00:07,automation_run,automation,web,session_00007245,workspace_00000065,2.3241
event_00007246,account_00000129,user_00000673,2025-09-16 01:49:19,automation_run,automation,web,session_00007246,workspace_00000065,1.9836
event_00007247,account_00000129,user_00000675,2025-09-16 21:33:06,integration_sync,integrations,web,session_00007247,workspace_00000065,5.0789
event_00007248,account_00000129,user_00000674,2025-10-06 08:26:13,document_uploaded,documents,mobile,session_00007248,workspace_00000065,13.9493
event_00007249,account_00000129,user_00000673,2025-10-06 22:39:51,api_request,api,web,session_00007249,workspace_00000065,6.3757
event_00007250,account_00000129,user_00000673,2025-10-09 00:22:47,schedule_viewed,scheduling,web,session_00007250,workspace_00000065,12.1057
event_00007251,account_00000129,user_00000674,2025-10-09 10:05:04,mobile_check_in,mobile,mobile,session_00007251,workspace_00000065,3.2105
event_00007252,account_00000129,user_00000673,2025-10-26 13:15:05,customer_signature,customer_portal,web,session_00007252,workspace_00000065,1.7437
event_00007253,account_00000129,user_00000673,2025-10-26 05:38:56,mobile_check_in,mobile,web,session_00007253,workspace_00000065,3.3464
event_00007254,account_00000129,user_00000673,2025-10-31 19:21:49,dashboard_viewed,analytics,web,session_00007254,workspace_00000065,10.1399
event_00007255,account_00000129,user_00000674,2025-10-31 21:46:05,work_order_created,work_orders,mobile,session_00007255,workspace_00000065,1.58
event_00007256,account_00000129,user_00000674,2025-11-06 20:35:23,document_uploaded,documents,mobile,session_00007256,workspace_00000065,0.9275
event_00007257,account_00000129,user_00000675,2025-11-06 00:30:57,mobile_check_in,mobile,web,session_00007257,workspace_00000065,0.6651
event_00007258,account_00000129,user_00000675,2025-11-08 19:08:53,document_uploaded,documents,web,session_00007258,workspace_00000065,1.6778
event_00007259,account_00000129,user_00000673,2025-11-08 08:18:04,automation_run,automation,web,session_00007259,workspace_00000065,0.9618
event_00007260,account_00000129,user_00000674,2025-11-22 20:11:23,mobile_check_in,mobile,mobile,session_00007260,workspace_00000065,10.9314
event_00007261,account_00000129,user_00000673,2025-11-22 17:45:56,mobile_check_in,mobile,web,session_00007261,workspace_00000065,1.2791
event_00007262,account_00000129,user_00000675,2025-11-26 13:55:39,automation_run,automation,web,session_00007262,workspace_00000065,1.2044
event_00007263,account_00000129,user_00000674,2025-11-26 08:03:19,automation_run,automation,mobile,session_00007263,workspace_00000065,12.5473
event_00007264,account_00000129,user_00000675,2025-12-05 04:04:31,customer_signature,customer_portal,web,session_00007264,workspace_00000065,1.8956
event_00007265,account_00000129,user_00000673,2025-12-05 01:47:41,customer_signature,customer_portal,web,session_00007265,workspace_00000065,4.8086
event_00007266,account_00000129,user_00000674,2025-12-13 15:15:30,customer_signature,customer_portal,mobile,session_00007266,workspace_00000065,1.1927
event_00007267,account_00000129,user_00000675,2025-12-13 21:22:02,work_order_completed,work_orders,web,session_00007267,workspace_00000065,17.2675
event_00007268,account_00000129,user_00000673,2025-12-25 00:07:34,automation_run,automation,web,session_00007268,workspace_00000065,13.5074
event_00007269,account_00000129,user_00000675,2025-12-25 10:23:03,dashboard_viewed,analytics,web,session_00007269,workspace_00000065,3.9072
event_00007270,account_00000129,user_00000674,2025-12-29 02:27:54,automation_run,automation,mobile,session_00007270,workspace_00000065,5.6471
event_00007271,account_00000129,user_00000675,2025-12-29 12:05:32,integration_sync,integrations,web,session_00007271,workspace_00000065,3.9876
event_00007272,account_00000129,user_00000674,2026-01-05 19:34:08,api_request,api,mobile,session_00007272,workspace_00000065,2.8712
event_00007273,account_00000129,user_00000675,2026-01-05 14:17:16,customer_signature,customer_portal,web,session_00007273,workspace_00000065,1.9451
event_00007274,account_00000129,user_00000673,2026-01-06 02:50:28,work_order_created,work_orders,web,session_00007274,workspace_00000065,0.6557
event_00007275,account_00000129,user_00000673,2026-01-06 05:30:49,work_order_completed,work_orders,web,session_00007275,workspace_00000065,3.9828
event_00007276,account_00000129,user_00000675,2026-01-14 12:32:15,schedule_viewed,scheduling,web,session_00007276,workspace_00000065,7.6504
event_00007277,account_00000129,user_00000674,2026-01-14 08:25:44,automation_run,automation,web,session_00007277,workspace_00000065,10.3207
event_00007278,account_00000129,user_00000674,2026-01-31 03:07:15,integration_sync,integrations,mobile,session_00007278,workspace_00000065,2.5225
event_00007279,account_00000129,user_00000675,2026-01-31 07:11:36,customer_signature,customer_portal,web,session_00007279,workspace_00000065,1.306
event_00007280,account_00000129,user_00000673,2026-02-01 23:16:04,automation_run,automation,web,session_00007280,workspace_00000065,2.0438
event_00007281,account_00000129,user_00000675,2026-02-01 19:18:10,dashboard_viewed,analytics,web,session_00007281,workspace_00000065,7.1752
event_00007282,account_00000129,user_00000674,2026-02-23 16:21:23,integration_sync,integrations,web,session_00007282,workspace_00000065,0.4957
event_00007283,account_00000129,user_00000675,2026-02-23 18:35:02,mobile_check_in,mobile,web,session_00007283,workspace_00000065,4.736
event_00007284,account_00000129,user_00000675,2026-02-27 23:57:52,document_uploaded,documents,web,session_00007284,workspace_00000065,0.9237
event_00007285,account_00000129,user_00000675,2026-02-27 06:40:25,customer_signature,customer_portal,web,session_00007285,workspace_00000065,6.7369
event_00007286,account_00000129,user_00000674,2026-02-28 02:06:27,work_order_created,work_orders,mobile,session_00007286,workspace_00000065,1.0075
event_00007287,account_00000129,user_00000673,2026-02-28 19:20:04,work_order_created,work_orders,web,session_00007287,workspace_00000065,6.4879
event_00007288,account_00000129,user_00000674,2026-03-04 12:07:21,mobile_check_in,mobile,mobile,session_00007288,workspace_00000065,5.0597
event_00007289,account_00000129,user_00000674,2026-03-04 08:16:19,dashboard_viewed,analytics,web,session_00007289,workspace_00000065,2.7204
event_00007290,account_00000129,user_00000674,2026-03-24 18:47:21,api_request,api,mobile,session_00007290,workspace_00000065,8.9778
event_00007291,account_00000129,user_00000673,2026-03-24 16:01:59,automation_run,automation,web,session_00007291,workspace_00000065,2.9631
event_00007292,account_00000129,user_00000673,2026-03-27 13:08:32,customer_signature,customer_portal,web,session_00007292,workspace_00000065,1.6672
event_00007293,account_00000129,user_00000674,2026-03-27 02:34:58,schedule_viewed,scheduling,mobile,session_00007293,workspace_00000065,6.369
event_00007294,account_00000129,user_00000675,2026-03-31 01:51:20,customer_signature,customer_portal,web,session_00007294,workspace_00000065,1.4755
event_00007295,account_00000129,user_00000675,2026-03-31 17:50:29,automation_run,automation,web,session_00007295,workspace_00000065,1.2914
event_00007296,account_00000129,user_00000674,2026-04-04 01:31:12,integration_sync,integrations,web,session_00007296,workspace_00000065,1.4417
event_00007297,account_00000129,user_00000675,2026-04-04 18:28:49,integration_sync,integrations,web,session_00007297,workspace_00000065,1.2503
event_00007298,account_00000129,user_00000675,2026-04-17 10:22:00,work_order_completed,work_orders,web,session_00007298,workspace_00000065,6.4567
event_00007299,account_00000129,user_00000673,2026-04-17 10:14:04,api_request,api,web,session_00007299,workspace_00000065,1.6242
event_00007300,account_00000129,user_00000674,2026-04-22 17:57:00,work_order_completed,work_orders,web,session_00007300,workspace_00000065,3.4261
event_00007301,account_00000129,user_00000673,2026-04-22 03:38:32,document_uploaded,documents,web,session_00007301,workspace_00000065,14.6149
event_00007302,account_00000129,user_00000674,2026-04-27 03:27:20,schedule_viewed,scheduling,web,session_00007302,workspace_00000065,1.7274
event_00007303,account_00000129,user_00000673,2026-04-27 01:04:42,customer_signature,customer_portal,web,session_00007303,workspace_00000065,3.0777
event_00007304,account_00000129,user_00000674,2026-05-03 09:41:46,dashboard_viewed,analytics,web,session_00007304,workspace_00000065,2.7982
event_00007305,account_00000129,user_00000675,2026-05-03 22:00:28,document_uploaded,documents,web,session_00007305,workspace_00000065,1.8128
event_00007306,account_00000129,user_00000673,2026-05-11 03:20:17,schedule_viewed,scheduling,web,session_00007306,workspace_00000065,5.9321
event_00007307,account_00000129,user_00000673,2026-05-11 23:56:10,mobile_check_in,mobile,web,session_00007307,workspace_00000065,2.9849
event_00007308,account_00000129,user_00000675,2026-05-27 23:31:13,work_order_created,work_orders,web,session_00007308,workspace_00000065,3.0014
event_00007309,account_00000129,user_00000673,2026-05-27 23:06:01,dashboard_viewed,analytics,web,session_00007309,workspace_00000065,3.5531
event_00007310,account_00000129,user_00000675,2026-05-28 00:03:26,work_order_created,work_orders,web,session_00007310,workspace_00000065,1.9812
event_00007311,account_00000129,user_00000673,2026-05-28 09:05:19,schedule_viewed,scheduling,web,session_00007311,workspace_00000065,0.7974
event_00007312,account_00000129,user_00000675,2026-06-12 13:53:36,work_order_created,work_orders,web,session_00007312,workspace_00000065,4.603
event_00007313,account_00000129,user_00000674,2026-06-12 05:08:09,automation_run,automation,mobile,session_00007313,workspace_00000065,0.4471
event_00007314,account_00000129,user_00000675,2026-06-14 09:08:09,work_order_completed,work_orders,web,session_00007314,workspace_00000065,0.8316
event_00007315,account_00000129,user_00000673,2026-06-14 20:24:58,dashboard_viewed,analytics,web,session_00007315,workspace_00000065,2.3615
event_00007316,account_00000129,user_00000673,2026-06-24 20:14:26,mobile_check_in,mobile,web,session_00007316,workspace_00000065,2.6945
event_00007317,account_00000129,user_00000673,2026-06-24 11:31:43,api_request,api,web,session_00007317,workspace_00000065,3.67
event_00007318,account_00000129,user_00000674,2026-06-30 09:12:49,api_request,api,mobile,session_00007318,workspace_00000065,4.0982
event_00007319,account_00000129,user_00000674,2026-06-30 08:44:20,mobile_check_in,mobile,mobile,session_00007319,workspace_00000065,0.6324
event_00007320,account_00000130,user_00000676,2025-10-20 05:22:08,schedule_viewed,scheduling,mobile,session_00007320,workspace_00000066,2.0504
event_00007321,account_00000130,user_00000676,2025-10-20 06:16:59,work_order_created,work_orders,mobile,session_00007321,workspace_00000066,9.1422
event_00007322,account_00000130,user_00000677,2025-10-24 23:06:37,customer_signature,customer_portal,mobile,session_00007322,workspace_00000066,28.0214
event_00007323,account_00000130,user_00000676,2025-10-24 16:40:02,document_uploaded,documents,mobile,session_00007323,workspace_00000066,2.7933
event_00007324,account_00000130,user_00000676,2025-10-25 10:51:27,api_request,api,mobile,session_00007324,workspace_00000066,1.6025
event_00007325,account_00000130,user_00000676,2025-10-25 13:05:21,work_order_completed,work_orders,mobile,session_00007325,workspace_00000066,2.6692
event_00007326,account_00000130,user_00000677,2025-10-27 22:58:00,automation_run,automation,mobile,session_00007326,workspace_00000066,6.5301
event_00007327,account_00000130,user_00000676,2025-10-27 22:08:52,api_request,api,mobile,session_00007327,workspace_00000066,2.115
event_00007328,account_00000130,user_00000677,2025-11-06 12:57:11,work_order_completed,work_orders,mobile,session_00007328,workspace_00000066,1.4304
event_00007329,account_00000130,user_00000676,2025-11-06 23:10:57,document_uploaded,documents,web,session_00007329,workspace_00000066,3.2763
event_00007330,account_00000130,user_00000677,2025-11-09 04:38:11,dashboard_viewed,analytics,web,session_00007330,workspace_00000066,3.3072
event_00007331,account_00000130,user_00000677,2025-11-09 02:57:46,customer_signature,customer_portal,web,session_00007331,workspace_00000066,3.1033
event_00007332,account_00000130,user_00000676,2025-11-12 04:12:25,customer_signature,customer_portal,web,session_00007332,workspace_00000066,2.1141
event_00007333,account_00000130,user_00000676,2025-11-12 19:32:58,dashboard_viewed,analytics,mobile,session_00007333,workspace_00000066,2.3922
event_00007334,account_00000130,user_00000676,2025-11-17 22:36:58,work_order_created,work_orders,mobile,session_00007334,workspace_00000066,10.6727
event_00007335,account_00000130,user_00000677,2025-11-17 00:45:54,work_order_completed,work_orders,web,session_00007335,workspace_00000066,2.3025
event_00007336,account_00000130,user_00000676,2025-12-05 18:58:28,customer_signature,customer_portal,web,session_00007336,workspace_00000066,2.2943
event_00007337,account_00000130,user_00000677,2025-12-05 19:20:54,customer_signature,customer_portal,mobile,session_00007337,workspace_00000066,5.1168
event_00007338,account_00000130,user_00000676,2025-12-13 03:36:19,document_uploaded,documents,mobile,session_00007338,workspace_00000066,3.1404
event_00007339,account_00000130,user_00000677,2025-12-13 14:55:56,work_order_created,work_orders,mobile,session_00007339,workspace_00000066,5.4959
event_00007340,account_00000130,user_00000677,2025-12-18 10:06:49,automation_run,automation,web,session_00007340,workspace_00000066,5.0459
event_00007341,account_00000130,user_00000676,2025-12-18 07:40:44,work_order_created,work_orders,mobile,session_00007341,workspace_00000066,3.2311
event_00007342,account_00000130,user_00000676,2025-12-21 04:26:13,work_order_completed,work_orders,mobile,session_00007342,workspace_00000066,2.2233
event_00007343,account_00000130,user_00000676,2025-12-21 21:32:36,dashboard_viewed,analytics,mobile,session_00007343,workspace_00000066,0.8498
event_00007344,account_00000130,user_00000676,2026-01-03 00:48:16,api_request,api,mobile,session_00007344,workspace_00000066,7.1818
event_00007345,account_00000130,user_00000676,2026-01-03 22:30:56,automation_run,automation,mobile,session_00007345,workspace_00000066,10.3827
event_00007346,account_00000130,user_00000677,2026-01-14 14:55:37,automation_run,automation,mobile,session_00007346,workspace_00000066,1.1655
event_00007347,account_00000130,user_00000677,2026-01-14 01:59:40,dashboard_viewed,analytics,web,session_00007347,workspace_00000066,2.5579
event_00007348,account_00000130,user_00000677,2026-01-17 06:35:43,work_order_created,work_orders,mobile,session_00007348,workspace_00000066,7.9262
event_00007349,account_00000130,user_00000676,2026-01-17 04:59:50,integration_sync,integrations,web,session_00007349,workspace_00000066,2.473
event_00007350,account_00000130,user_00000676,2026-01-23 04:41:31,dashboard_viewed,analytics,mobile,session_00007350,workspace_00000066,1.6131
event_00007351,account_00000130,user_00000676,2026-01-23 13:19:58,dashboard_viewed,analytics,mobile,session_00007351,workspace_00000066,15.4897
event_00007352,account_00000131,user_00000680,2025-05-02 16:02:17,dashboard_viewed,analytics,mobile,session_00007352,workspace_00000069,4.9482
event_00007353,account_00000131,user_00000704,2025-05-02 22:58:17,schedule_viewed,scheduling,mobile,session_00007353,workspace_00000070,1.3783
event_00007354,account_00000131,user_00000681,2025-05-02 01:32:50,work_order_completed,work_orders,mobile,session_00007354,workspace_00000070,8.0456
event_00007355,account_00000131,user_00000688,2025-05-02 19:41:58,work_order_created,work_orders,mobile,session_00007355,workspace_00000069,2.2398
event_00007356,account_00000131,user_00000683,2025-05-02 15:45:17,work_order_completed,work_orders,mobile,session_00007356,workspace_00000069,2.3148
event_00007357,account_00000131,user_00000686,2025-05-19 09:29:01,dashboard_viewed,analytics,mobile,session_00007357,workspace_00000068,2.2737
event_00007358,account_00000131,user_00000693,2025-05-19 03:13:52,automation_run,automation,web,session_00007358,workspace_00000068,1.5224
event_00007359,account_00000131,user_00000711,2025-05-19 19:26:46,schedule_viewed,scheduling,mobile,session_00007359,workspace_00000070,2.8378
event_00007360,account_00000131,user_00000681,2025-05-21 12:00:03,integration_sync,integrations,mobile,session_00007360,workspace_00000070,0.8985
event_00007361,account_00000131,user_00000694,2025-05-21 18:05:32,document_uploaded,documents,web,session_00007361,workspace_00000067,1.0765
event_00007362,account_00000131,user_00000685,2025-05-21 19:05:06,mobile_check_in,mobile,web,session_00007362,workspace_00000067,1.9477
event_00007363,account_00000131,user_00000695,2025-05-21 02:44:10,document_uploaded,documents,web,session_00007363,workspace_00000067,2.2457
event_00007364,account_00000131,user_00000688,2025-05-26 19:01:51,dashboard_viewed,analytics,web,session_00007364,workspace_00000069,6.8715
event_00007365,account_00000131,user_00000709,2025-05-26 02:49:12,automation_run,automation,web,session_00007365,workspace_00000068,2.1306
event_00007366,account_00000131,user_00000699,2025-05-26 01:16:17,customer_signature,customer_portal,mobile,session_00007366,workspace_00000069,2.0773
event_00007367,account_00000131,user_00000699,2025-05-26 17:38:38,dashboard_viewed,analytics,mobile,session_00007367,workspace_00000069,2.8021
event_00007368,account_00000131,user_00000712,2025-06-02 10:37:51,api_request,api,mobile,session_00007368,workspace_00000068,2.84
event_00007369,account_00000131,user_00000679,2025-06-02 02:10:03,api_request,api,web,session_00007369,workspace_00000067,2.2755
event_00007370,account_00000131,user_00000702,2025-06-02 01:58:42,automation_run,automation,web,session_00007370,workspace_00000067,1.919
event_00007371,account_00000131,user_00000700,2025-06-02 22:14:31,integration_sync,integrations,web,session_00007371,workspace_00000069,4.4766
event_00007372,account_00000131,user_00000682,2025-06-02 22:01:17,work_order_completed,work_orders,web,session_00007372,workspace_00000070,1.452
event_00007373,account_00000131,user_00000708,2025-06-02 03:35:22,mobile_check_in,mobile,web,session_00007373,workspace_00000068,1.1322
event_00007374,account_00000131,user_00000709,2025-06-02 08:54:58,customer_signature,customer_portal,mobile,session_00007374,workspace_00000068,0.8253
event_00007375,account_00000131,user_00000709,2025-06-03 21:01:03,schedule_viewed,scheduling,mobile,session_00007375,workspace_00000068,0.5965
event_00007376,account_00000131,user_00000704,2025-06-03 18:29:22,api_request,api,web,session_00007376,workspace_00000070,2.6458
event_00007377,account_00000131,user_00000680,2025-06-03 17:20:35,automation_run,automation,web,session_00007377,workspace_00000069,3.7572
event_00007378,account_00000131,user_00000689,2025-06-03 18:02:47,automation_run,automation,mobile,session_00007378,workspace_00000068,1.4748
event_00007379,account_00000131,user_00000694,2025-06-03 15:28:06,customer_signature,customer_portal,web,session_00007379,workspace_00000067,4.9318
event_00007380,account_00000131,user_00000712,2025-06-03 01:31:13,work_order_created,work_orders,mobile,session_00007380,workspace_00000068,6.0613
event_00007381,account_00000131,user_00000698,2025-06-09 07:31:46,api_request,api,mobile,session_00007381,workspace_00000068,3.4357
event_00007382,account_00000131,user_00000707,2025-06-09 13:28:14,mobile_check_in,mobile,web,session_00007382,workspace_00000067,9.5653
event_00007383,account_00000131,user_00000685,2025-06-09 13:33:50,work_order_created,work_orders,web,session_00007383,workspace_00000067,0.887
event_00007384,account_00000131,user_00000691,2025-06-09 08:17:49,integration_sync,integrations,mobile,session_00007384,workspace_00000067,0.5608
event_00007385,account_00000131,user_00000701,2025-06-09 16:54:03,customer_signature,customer_portal,web,session_00007385,workspace_00000069,1.8541
event_00007386,account_00000131,user_00000708,2025-06-09 12:26:06,mobile_check_in,mobile,web,session_00007386,workspace_00000068,6.5822
event_00007387,account_00000131,user_00000698,2025-06-09 00:53:37,work_order_created,work_orders,web,session_00007387,workspace_00000068,0.4925
event_00007388,account_00000131,user_00000693,2025-06-09 20:14:11,automation_run,automation,web,session_00007388,workspace_00000068,24.8509
event_00007389,account_00000131,user_00000700,2025-06-15 16:50:18,document_uploaded,documents,web,session_00007389,workspace_00000069,1.8283
event_00007390,account_00000131,user_00000710,2025-06-15 08:46:58,document_uploaded,documents,web,session_00007390,workspace_00000068,5.4626
event_00007391,account_00000131,user_00000686,2025-06-15 02:23:20,document_uploaded,documents,mobile,session_00007391,workspace_00000068,1.9249
event_00007392,account_00000131,user_00000698,2025-06-15 04:10:02,integration_sync,integrations,mobile,session_00007392,workspace_00000068,4.3487
event_00007393,account_00000131,user_00000685,2025-06-15 18:13:25,dashboard_viewed,analytics,web,session_00007393,workspace_00000067,12.0853
event_00007394,account_00000131,user_00000691,2025-07-13 14:22:11,schedule_viewed,scheduling,mobile,session_00007394,workspace_00000067,1.5781
event_00007395,account_00000131,user_00000692,2025-07-13 13:35:37,dashboard_viewed,analytics,web,session_00007395,workspace_00000069,1.8037
event_00007396,account_00000131,user_00000685,2025-07-13 01:41:35,work_order_completed,work_orders,web,session_00007396,workspace_00000067,1.2204
event_00007397,account_00000131,user_00000694,2025-07-21 19:43:02,automation_run,automation,web,session_00007397,workspace_00000067,2.3538
event_00007398,account_00000131,user_00000703,2025-07-21 21:26:15,integration_sync,integrations,web,session_00007398,workspace_00000069,3.5975
event_00007399,account_00000131,user_00000680,2025-07-21 06:27:22,work_order_created,work_orders,mobile,session_00007399,workspace_00000069,3.0981
event_00007400,account_00000131,user_00000695,2025-07-21 00:12:30,integration_sync,integrations,web,session_00007400,workspace_00000067,2.6365
event_00007401,account_00000131,user_00000706,2025-07-21 03:01:52,dashboard_viewed,analytics,web,session_00007401,workspace_00000070,1.587
event_00007402,account_00000131,user_00000687,2025-07-28 04:35:31,customer_signature,customer_portal,web,session_00007402,workspace_00000069,8.1654
event_00007403,account_00000131,user_00000704,2025-07-28 07:52:26,automation_run,automation,mobile,session_00007403,workspace_00000070,1.5974
event_00007404,account_00000131,user_00000697,2025-07-28 19:01:09,api_request,api,web,session_00007404,workspace_00000069,3.5722
event_00007405,account_00000131,user_00000695,2025-07-28 00:46:30,work_order_created,work_orders,web,session_00007405,workspace_00000067,5.0808
event_00007406,account_00000131,user_00000681,2025-07-28 16:15:38,integration_sync,integrations,mobile,session_00007406,workspace_00000070,3.1014
event_00007407,account_00000131,user_00000702,2025-07-30 00:20:00,customer_signature,customer_portal,web,session_00007407,workspace_00000067,1.1823
event_00007408,account_00000131,user_00000694,2025-07-30 13:42:37,automation_run,automation,web,session_00007408,workspace_00000067,9.1083
event_00007409,account_00000131,user_00000692,2025-07-30 06:43:26,schedule_viewed,scheduling,web,session_00007409,workspace_00000069,13.7547
event_00007410,account_00000131,user_00000702,2025-07-30 19:06:51,work_order_created,work_orders,web,session_00007410,workspace_00000067,1.1935
event_00007411,account_00000131,user_00000683,2025-07-30 01:26:39,automation_run,automation,mobile,session_00007411,workspace_00000069,0.7085
event_00007412,account_00000131,user_00000687,2025-07-30 04:32:38,customer_signature,customer_portal,web,session_00007412,workspace_00000069,1.6702
event_00007413,account_00000131,user_00000693,2025-07-30 20:16:17,customer_signature,customer_portal,web,session_00007413,workspace_00000068,5.1813
event_00007414,account_00000131,user_00000699,2025-08-09 20:14:12,customer_signature,customer_portal,mobile,session_00007414,workspace_00000069,0.693
event_00007415,account_00000131,user_00000698,2025-08-09 02:55:45,dashboard_viewed,analytics,web,session_00007415,workspace_00000068,0.9093
event_00007416,account_00000131,user_00000693,2025-08-09 14:01:01,customer_signature,customer_portal,web,session_00007416,workspace_00000068,0.5044
event_00007417,account_00000131,user_00000709,2025-08-09 17:19:52,document_uploaded,documents,web,session_00007417,workspace_00000068,0.9824
event_00007418,account_00000131,user_00000697,2025-08-17 07:05:11,customer_signature,customer_portal,web,session_00007418,workspace_00000069,1.7934
event_00007419,account_00000131,user_00000705,2025-08-17 16:11:51,work_order_created,work_orders,mobile,session_00007419,workspace_00000067,2.5869
event_00007420,account_00000131,user_00000693,2025-08-17 04:46:50,work_order_created,work_orders,web,session_00007420,workspace_00000068,2.2405
event_00007421,account_00000131,user_00000711,2025-08-17 12:45:04,customer_signature,customer_portal,mobile,session_00007421,workspace_00000070,2.5426
event_00007422,account_00000131,user_00000707,2025-08-19 20:30:26,integration_sync,integrations,web,session_00007422,workspace_00000067,2.2325
event_00007423,account_00000131,user_00000688,2025-08-19 10:37:43,integration_sync,integrations,mobile,session_00007423,workspace_00000069,2.2959
event_00007424,account_00000131,user_00000708,2025-08-19 14:13:41,api_request,api,web,session_00007424,workspace_00000068,4.5035
event_00007425,account_00000131,user_00000679,2025-08-23 17:58:51,dashboard_viewed,analytics,web,session_00007425,workspace_00000067,1.0886
event_00007426,account_00000131,user_00000712,2025-08-23 10:13:20,integration_sync,integrations,mobile,session_00007426,workspace_00000068,9.6166
event_00007427,account_00000131,user_00000712,2025-08-23 15:48:04,work_order_created,work_orders,mobile,session_00007427,workspace_00000068,3.618
event_00007428,account_00000131,user_00000712,2025-08-23 20:24:45,api_request,api,web,session_00007428,workspace_00000068,3.1995
event_00007429,account_00000131,user_00000696,2025-09-19 12:07:32,mobile_check_in,mobile,web,session_00007429,workspace_00000070,1.9868
event_00007430,account_00000131,user_00000683,2025-09-19 07:02:43,document_uploaded,documents,mobile,session_00007430,workspace_00000069,0.6864
event_00007431,account_00000131,user_00000697,2025-09-19 06:21:03,automation_run,automation,web,session_00007431,workspace_00000069,6.8939
event_00007432,account_00000131,user_00000704,2025-09-19 01:23:15,api_request,api,web,session_00007432,workspace_00000070,5.9108
event_00007433,account_00000131,user_00000701,2025-09-19 02:02:01,customer_signature,customer_portal,web,session_00007433,workspace_00000069,1.3532
event_00007434,account_00000131,user_00000688,2025-09-19 02:54:33,mobile_check_in,mobile,web,session_00007434,workspace_00000069,3.1174
event_00007435,account_00000131,user_00000711,2025-09-24 13:02:47,api_request,api,web,session_00007435,workspace_00000070,0.9178
event_00007436,account_00000131,user_00000682,2025-09-24 00:15:41,automation_run,automation,web,session_00007436,workspace_00000070,2.4849
event_00007437,account_00000131,user_00000704,2025-09-24 12:55:23,work_order_completed,work_orders,web,session_00007437,workspace_00000070,1.2514
event_00007438,account_00000131,user_00000688,2025-09-24 10:36:37,api_request,api,web,session_00007438,workspace_00000069,0.6124
event_00007439,account_00000131,user_00000688,2025-09-24 08:23:54,customer_signature,customer_portal,mobile,session_00007439,workspace_00000069,4.6963
event_00007440,account_00000131,user_00000704,2025-09-24 21:12:20,customer_signature,customer_portal,mobile,session_00007440,workspace_00000070,3.8961
event_00007441,account_00000131,user_00000693,2025-09-25 22:56:59,mobile_check_in,mobile,web,session_00007441,workspace_00000068,2.5732
event_00007442,account_00000131,user_00000689,2025-09-25 14:59:22,automation_run,automation,mobile,session_00007442,workspace_00000068,14.1861
event_00007443,account_00000131,user_00000705,2025-09-25 08:33:49,mobile_check_in,mobile,mobile,session_00007443,workspace_00000067,4.5539
event_00007444,account_00000131,user_00000684,2025-09-27 22:26:53,api_request,api,web,session_00007444,workspace_00000068,1.7767
event_00007445,account_00000131,user_00000703,2025-09-27 09:35:04,api_request,api,web,session_00007445,workspace_00000069,4.1084
event_00007446,account_00000131,user_00000682,2025-09-27 11:40:35,work_order_completed,work_orders,web,session_00007446,workspace_00000070,1.017
event_00007447,account_00000131,user_00000697,2025-09-27 21:17:58,schedule_viewed,scheduling,web,session_00007447,workspace_00000069,1.2527
event_00007448,account_00000131,user_00000680,2025-09-27 23:58:23,work_order_created,work_orders,mobile,session_00007448,workspace_00000069,3.266
event_00007449,account_00000131,user_00000684,2025-10-08 09:51:59,integration_sync,integrations,web,session_00007449,workspace_00000068,1.4452
event_00007450,account_00000131,user_00000691,2025-10-08 21:01:13,api_request,api,web,session_00007450,workspace_00000067,3.9165
event_00007451,account_00000131,user_00000680,2025-10-08 04:22:18,integration_sync,integrations,mobile,session_00007451,workspace_00000069,2.4814
event_00007452,account_00000131,user_00000701,2025-10-08 05:32:52,document_uploaded,documents,web,session_00007452,workspace_00000069,4.2751
event_00007453,account_00000131,user_00000689,2025-10-08 04:34:11,document_uploaded,documents,mobile,session_00007453,workspace_00000068,2.7466
event_00007454,account_00000131,user_00000710,2025-10-08 13:03:47,automation_run,automation,web,session_00007454,workspace_00000068,0.8823
event_00007455,account_00000131,user_00000697,2025-10-08 16:28:32,work_order_created,work_orders,web,session_00007455,workspace_00000069,5.1934
event_00007456,account_00000131,user_00000703,2025-10-13 14:48:39,customer_signature,customer_portal,web,session_00007456,workspace_00000069,35.0753
event_00007457,account_00000131,user_00000703,2025-10-13 03:12:00,customer_signature,customer_portal,web,session_00007457,workspace_00000069,0.5514
event_00007458,account_00000131,user_00000681,2025-10-13 00:30:07,api_request,api,web,session_00007458,workspace_00000070,0.8609
event_00007459,account_00000131,user_00000689,2025-10-13 04:32:36,integration_sync,integrations,mobile,session_00007459,workspace_00000068,4.0718
event_00007460,account_00000131,user_00000683,2025-10-13 21:22:54,dashboard_viewed,analytics,mobile,session_00007460,workspace_00000069,1.7851
event_00007461,account_00000131,user_00000710,2025-10-14 18:18:56,dashboard_viewed,analytics,web,session_00007461,workspace_00000068,4.4042
event_00007462,account_00000131,user_00000698,2025-10-14 17:15:43,schedule_viewed,scheduling,mobile,session_00007462,workspace_00000068,3.6353
