account_id,health_month,health_score,health_segment,usage_score,support_score,payment_score,relationship_score,renewal_risk_flag,mrr_eur
account_00000128,2025-09-01,71.06,watch,64.22,92.0,95.0,40.98,False,2109.64
account_00000128,2025-10-01,71.54,watch,59.34,92.0,95.0,60.49,False,2587.0
account_00000128,2025-11-01,71.46,watch,61.69,92.0,95.0,52.09,False,2072.92
account_00000128,2025-12-01,79.94,healthy,70.69,92.0,95.0,78.64,False,2072.92
account_00000128,2026-01-01,71.87,watch,64.69,82.0,95.0,54.81,False,2072.92
account_00000128,2026-02-01,72.52,watch,61.69,92.0,95.0,59.15,False,2072.92
account_00000128,2026-03-01,75.63,healthy,61.69,86.0,95.0,85.92,False,2072.92
account_00000128,2026-04-01,74.37,watch,67.69,92.0,89.0,59.49,False,2072.92
account_00000128,2026-05-01,73.73,watch,61.69,92.0,95.0,67.23,False,2072.92
account_00000128,2026-06-01,75.92,healthy,70.69,92.0,95.0,51.85,False,2072.92
account_00000129,2025-06-01,70.33,watch,58.84,92.0,95.0,54.11,False,42.12
account_00000129,2025-07-01,66.66,watch,53.0,92.0,95.0,49.04,False,55.08
account_00000129,2025-08-01,65.99,watch,47.0,92.0,95.0,64.62,False,55.08
account_00000129,2025-09-01,67.82,watch,50.25,92.0,95.0,65.98,False,55.08
account_00000129,2025-10-01,74.4,watch,69.0,92.0,95.0,47.33,False,55.08
account_00000129,2025-11-01,67.74,watch,56.5,92.0,95.0,44.58,False,55.08
account_00000129,2025-12-01,67.21,watch,50.25,92.0,95.0,61.9,False,55.08
account_00000129,2026-01-01,76.55,healthy,65.75,92.0,95.0,72.52,False,55.08
account_00000129,2026-02-01,70.04,watch,68.5,90.0,95.0,21.92,False,55.08
account_00000129,2026-03-01,67.15,watch,53.75,90.0,95.0,51.82,False,55.08
account_00000129,2026-04-01,68.76,watch,58.0,90.0,95.0,48.41,False,68.04
account_00000129,2026-05-01,70.12,watch,55.25,92.0,95.0,64.64,False,68.04
account_00000129,2026-06-01,64.81,watch,55.0,92.0,95.0,30.07,False,68.04
account_00000130,2025-10-01,67.31,watch,53.5,92.0,95.0,51.71,False,35.8
account_00000130,2025-11-01,65.78,watch,47.25,92.0,95.0,62.39,False,35.8
account_00000130,2025-12-01,64.37,watch,50.25,92.0,95.0,42.96,False,35.8
account_00000130,2026-01-01,64.01,watch,50.0,92.0,95.0,41.38,False,35.8
account_00000131,2025-05-01,60.55,at_risk,40.59,90.0,95.0,51.72,True,39113.19
account_00000131,2025-06-01,63.26,watch,43.59,86.0,95.0,63.78,False,39113.19
account_00000131,2025-07-01,60.77,at_risk,37.69,92.0,95.0,60.87,True,36798.0
account_00000131,2025-08-01,61.6,at_risk,34.69,92.0,95.0,76.36,True,36798.0
account_00000131,2025-09-01,61.73,at_risk,38.05,92.0,95.0,66.04,True,30208.59
account_00000131,2025-10-01,63.39,watch,44.05,86.0,95.0,63.1,False,30208.59
account_00000131,2025-11-01,62.54,watch,41.05,92.0,95.0,61.42,False,30457.59
account_00000131,2025-12-01,63.36,watch,44.05,92.0,95.0,56.9,False,30457.59
account_00000131,2026-01-01,60.37,at_risk,41.05,62.0,95.0,76.98,True,30457.59
account_00000131,2026-02-01,64.45,watch,40.78,92.0,95.0,75.05,False,34945.51
account_00000131,2026-03-01,63.65,watch,40.78,92.0,95.0,69.75,False,34945.51
account_00000131,2026-04-01,60.65,at_risk,40.78,78.0,95.0,63.69,True,34945.51
account_00000131,2026-05-01,61.29,at_risk,40.78,92.0,95.0,53.99,True,34945.51
account_00000131,2026-06-01,59.64,at_risk,37.78,90.0,95.0,55.0,True,34945.51
account_00000134,2024-06-01,68.51,watch,49.8,92.0,95.0,72.04,False,3350.77
account_00000134,2024-07-01,66.54,watch,49.8,92.0,95.0,58.97,False,3412.87
account_00000134,2024-08-01,67.25,watch,52.8,82.0,95.0,63.68,False,3412.87
account_00000134,2024-09-01,65.88,watch,49.8,86.0,95.0,60.53,False,3412.87
account_00000134,2024-10-01,70.32,watch,52.8,92.0,95.0,74.1,False,3412.87
account_00000134,2024-11-01,65.07,watch,49.8,86.0,95.0,55.1,False,3412.87
account_00000134,2024-12-01,64.76,watch,49.8,90.0,95.0,49.09,False,3412.87
account_00000134,2025-01-01,67.98,watch,52.8,92.0,95.0,58.57,False,3528.97
account_00000134,2025-02-01,66.68,watch,52.8,92.0,95.0,49.89,False,3528.97
account_00000134,2025-03-01,62.75,watch,43.8,92.0,95.0,53.65,False,3528.97
account_00000134,2025-04-01,70.72,watch,52.8,92.0,95.0,76.78,False,4535.01
account_00000134,2025-05-01,65.87,watch,43.8,90.0,95.0,76.49,False,4535.01
account_00000134,2025-06-01,60.6,at_risk,46.8,92.0,95.0,29.31,True,4535.01
account_00000134,2025-07-01,66.67,watch,52.8,92.0,95.0,49.78,False,4535.01
account_00000134,2025-08-01,65.5,watch,49.8,92.0,95.0,51.97,False,4535.01
account_00000134,2025-09-01,65.6,watch,49.8,92.0,95.0,52.65,False,4535.01
account_00000134,2025-10-01,67.85,watch,49.8,92.0,95.0,67.64,False,4535.01
account_00000134,2025-11-01,68.66,watch,52.8,92.0,95.0,63.08,False,4535.01
account_00000134,2025-12-01,61.17,at_risk,46.8,86.0,95.0,39.12,True,4535.01
account_00000134,2026-01-01,64.63,watch,43.8,92.0,95.0,66.19,False,4535.01
account_00000134,2026-02-01,66.3,watch,49.06,90.0,95.0,61.83,False,3753.6
account_00000134,2026-03-01,70.68,watch,52.06,92.0,95.0,78.97,False,3753.6
account_00000134,2026-04-01,67.17,watch,52.06,90.0,95.0,57.63,False,3753.6
account_00000134,2026-05-01,68.72,watch,55.06,92.0,95.0,55.93,False,3753.6
account_00000134,2026-06-01,68.37,watch,52.06,92.0,95.0,63.63,False,3753.6
account_00000135,2025-08-01,80.84,healthy,75.75,92.0,95.0,67.75,False,38.75
account_00000135,2025-09-01,77.86,healthy,72.25,92.0,95.0,59.55,False,38.75
account_00000135,2025-10-01,85.12,healthy,78.0,92.0,95.0,88.82,False,38.75
account_00000135,2025-11-01,79.15,healthy,72.0,92.0,95.0,69.0,False,38.75
account_00000135,2025-12-01,80.19,healthy,78.0,92.0,95.0,55.95,False,38.75
account_00000135,2026-01-01,76.58,healthy,75.5,92.0,95.0,40.22,False,38.75
account_00000135,2026-02-01,81.35,healthy,75.0,92.0,95.0,73.65,False,38.75
account_00000135,2026-03-01,79.29,healthy,75.0,92.0,95.0,59.91,False,38.75
account_00000135,2026-04-01,76.03,healthy,69.25,92.0,95.0,57.35,False,38.75
account_00000135,2026-05-01,78.67,healthy,78.25,92.0,95.0,44.97,False,38.75
account_00000135,2026-06-01,78.01,healthy,75.0,92.0,95.0,51.39,False,38.75
account_00000136,2024-09-01,79.51,healthy,69.17,92.0,95.0,80.84,False,1464.7
account_00000136,2024-10-01,75.13,healthy,69.17,92.0,95.0,51.66,False,1464.7
account_00000136,2024-11-01,73.5,watch,68.92,92.0,95.0,41.63,False,1464.7
account_00000136,2024-12-01,74.18,watch,67.45,90.0,95.0,53.05,False,1464.7
account_00000136,2025-01-01,78.0,healthy,72.17,92.0,95.0,60.77,False,1464.7
account_00000136,2025-02-01,75.19,healthy,69.17,92.0,95.0,52.01,False,1464.7
account_00000136,2025-03-01,77.14,healthy,72.17,92.0,95.0,55.01,False,1464.7
account_00000136,2025-04-01,75.96,healthy,69.17,92.0,95.0,57.19,False,1464.7
account_00000136,2025-05-01,76.2,healthy,69.17,92.0,95.0,58.74,False,1464.7
account_00000136,2025-06-01,77.89,healthy,69.17,92.0,95.0,70.01,False,1464.7
account_00000136,2025-07-01,76.47,healthy,69.17,92.0,95.0,60.56,False,1464.7
account_00000136,2025-08-01,73.58,watch,70.31,62.0,95.0,67.48,False,1383.88
account_00000136,2025-09-01,75.47,healthy,73.31,92.0,95.0,40.11,False,1383.88
account_00000136,2025-10-01,72.2,watch,68.17,76.0,95.0,51.45,False,1638.45
account_00000136,2025-11-01,75.92,healthy,71.17,86.0,95.0,56.26,False,1638.45
account_00000136,2025-12-01,77.47,healthy,71.17,92.0,95.0,60.55,False,1638.45
account_00000136,2026-01-01,68.3,watch,65.17,62.0,95.0,49.46,False,1638.45
account_00000136,2026-02-01,69.91,watch,64.36,92.0,95.0,32.84,False,1893.01
account_00000136,2026-03-01,59.5,at_risk,59.11,92.0,33.0,63.62,True,2402.15
account_00000136,2026-04-01,68.2,watch,59.11,92.0,89.0,46.96,False,2402.15
account_00000136,2026-05-01,71.21,watch,55.61,92.0,95.0,70.69,False,2402.15
account_00000136,2026-06-01,69.11,watch,55.05,92.0,95.0,58.54,False,3672.89
account_00000137,2025-11-01,65.46,watch,52.0,92.0,95.0,44.4,False,168.48
account_00000137,2025-12-01,78.99,healthy,73.75,92.0,95.0,62.13,False,168.48
account_00000137,2026-01-01,73.06,watch,65.25,92.0,95.0,50.88,False,467.48
account_00000137,2026-02-01,74.62,watch,68.25,92.0,95.0,51.29,False,467.48
account_00000137,2026-03-01,71.67,watch,69.75,92.0,95.0,26.67,False,467.48
account_00000137,2026-04-01,73.16,watch,66.5,92.0,95.0,47.43,False,596.48
account_00000137,2026-05-01,74.18,watch,73.75,92.0,95.0,30.04,False,596.48
account_00000137,2026-06-01,75.37,healthy,71.0,92.0,95.0,47.16,False,596.48
account_00000138,2024-11-01,68.76,watch,69.75,82.0,95.0,17.24,False,183.0
account_00000138,2024-12-01,66.16,watch,56.25,92.0,95.0,34.89,False,183.0
account_00000138,2025-01-01,72.83,watch,64.0,92.0,95.0,53.52,False,183.0
account_00000138,2025-02-01,72.54,watch,63.59,86.0,95.0,58.97,False,183.0
account_00000138,2025-03-01,72.7,watch,66.5,92.0,95.0,44.35,False,289.0
account_00000138,2025-04-01,69.22,watch,61.41,92.0,95.0,38.1,False,289.0
account_00000138,2025-05-01,71.78,watch,66.75,92.0,95.0,37.34,False,289.0
account_00000138,2025-06-01,74.12,watch,69.5,86.0,95.0,49.78,False,289.0
account_00000138,2025-07-01,78.07,healthy,73.34,92.0,95.0,57.34,False,289.0
account_00000138,2025-08-01,75.96,healthy,69.75,92.0,95.0,55.26,False,289.0
account_00000138,2025-09-01,77.14,healthy,69.0,92.0,95.0,65.59,False,289.0
account_00000138,2025-10-01,70.82,watch,63.41,92.0,95.0,42.11,False,289.0
account_00000138,2025-11-01,71.31,watch,60.59,92.0,89.0,62.79,False,289.0
account_00000138,2025-12-01,66.73,watch,56.09,92.0,95.0,39.24,False,289.0
account_00000138,2026-01-01,68.84,watch,60.16,90.0,95.0,41.7,False,289.0
account_00000138,2026-02-01,74.9,watch,72.75,92.0,95.0,38.19,False,289.0
account_00000138,2026-03-01,71.48,watch,67.16,92.0,95.0,33.99,False,289.0
account_00000138,2026-04-01,71.16,watch,68.25,92.0,89.0,36.22,False,289.0
account_00000138,2026-05-01,70.29,watch,58.59,92.0,95.0,54.64,False,289.0
account_00000138,2026-06-01,65.19,watch,55.75,86.0,95.0,36.09,False,289.0
account_00000141,2025-04-01,74.21,watch,59.0,92.0,95.0,79.37,False,197.64
account_00000141,2025-05-01,66.41,watch,52.66,92.0,89.0,56.52,False,197.64
account_00000141,2025-06-01,69.47,watch,55.66,92.0,95.0,58.92,False,197.64
account_00000141,2025-07-01,71.81,watch,62.0,92.0,95.0,53.37,False,197.64
account_00000141,2025-08-01,67.25,watch,53.25,92.0,89.0,60.16,False,197.64
account_00000141,2025-09-01,65.24,watch,52.41,92.0,95.0,41.57,False,312.12
account_00000141,2025-10-01,74.11,watch,56.16,92.0,95.0,88.2,False,312.12
account_00000141,2025-11-01,67.25,watch,52.16,92.0,95.0,55.75,False,312.12
account_00000141,2025-12-01,69.51,watch,55.25,92.0,95.0,60.57,False,312.12
account_00000141,2026-01-01,67.66,watch,56.16,92.0,95.0,45.22,False,312.12
account_00000141,2026-02-01,67.23,watch,56.25,92.0,95.0,42.0,False,312.12
account_00000141,2026-03-01,69.81,watch,58.41,92.0,95.0,52.03,False,353.16
account_00000141,2026-04-01,71.59,watch,58.61,92.0,95.0,63.22,False,353.16
account_00000141,2026-05-01,68.22,watch,54.53,92.0,95.0,54.34,False,353.16
account_00000141,2026-06-01,71.78,watch,59.86,92.0,95.0,60.35,False,353.16
account_00000152,2024-07-01,62.77,watch,44.18,92.0,95.0,52.52,False,7038.32
account_00000152,2024-08-01,66.66,watch,44.18,92.0,95.0,78.48,False,7397.42
account_00000152,2024-09-01,65.84,watch,44.18,92.0,95.0,73.03,False,7397.42
account_00000152,2024-10-01,62.03,watch,38.18,92.0,95.0,67.58,False,7397.42
account_00000152,2024-11-01,62.61,watch,44.18,76.0,95.0,67.49,False,7397.42
account_00000152,2024-12-01,63.61,watch,41.18,92.0,95.0,68.1,False,8941.02
account_00000152,2025-01-01,62.34,watch,44.18,90.0,95.0,51.67,False,8941.02
account_00000152,2025-02-01,59.31,at_risk,38.18,92.0,95.0,49.48,True,8941.02
account_00000152,2025-03-01,61.54,at_risk,41.18,86.0,95.0,60.32,True,8941.02
account_00000152,2025-04-01,60.78,at_risk,41.18,92.0,95.0,49.25,True,8941.02
account_00000152,2025-05-01,62.3,watch,38.18,90.0,95.0,71.41,False,8941.02
account_00000152,2025-06-01,62.57,watch,44.18,92.0,95.0,51.23,False,8941.02
account_00000152,2025-07-01,60.79,at_risk,44.18,86.0,95.0,45.35,True,8941.02
account_00000152,2025-08-01,62.13,watch,44.18,92.0,95.0,48.26,False,8941.02
account_00000152,2025-09-01,59.44,at_risk,40.2,86.0,95.0,49.63,True,11832.24
account_00000152,2025-10-01,62.56,watch,43.2,80.0,95.0,66.4,False,11832.24
account_00000152,2025-11-01,58.77,at_risk,37.2,92.0,95.0,49.15,True,11832.24
account_00000152,2025-12-01,63.75,watch,43.2,92.0,95.0,62.38,False,11832.24
account_00000152,2026-01-01,61.54,at_risk,43.2,92.0,95.0,47.6,True,11832.24
account_00000152,2026-02-01,58.64,at_risk,46.2,58.0,95.0,52.27,True,11832.24
account_00000152,2026-03-01,65.11,watch,43.2,92.0,95.0,71.43,False,11832.24
account_00000152,2026-04-01,61.48,at_risk,43.2,92.0,95.0,47.22,True,11832.24
account_00000152,2026-05-01,60.14,at_risk,43.2,62.0,95.0,68.26,True,11832.24
account_00000152,2026-06-01,64.73,watch,43.2,92.0,95.0,68.86,False,11832.24
account_00000155,2024-12-01,72.68,watch,63.0,92.0,95.0,55.89,False,43.35
account_00000155,2025-01-01,65.14,watch,53.0,92.0,95.0,38.92,False,43.35
account_00000155,2025-02-01,75.08,healthy,65.75,92.0,95.0,62.73,False,43.35
account_00000155,2025-03-01,71.16,watch,53.5,92.0,95.0,77.41,False,43.35
account_00000155,2025-04-01,75.7,healthy,69.0,90.0,95.0,57.99,False,43.35
account_00000155,2025-05-01,64.92,watch,47.25,92.0,95.0,56.61,False,43.35
account_00000155,2025-06-01,67.15,watch,59.75,92.0,95.0,29.82,False,43.35
account_00000155,2025-07-01,66.57,watch,53.0,90.0,95.0,50.48,False,43.35
account_00000155,2025-08-01,74.17,watch,63.0,92.0,95.0,65.79,False,43.35
account_00000155,2025-09-01,72.88,watch,69.0,92.0,95.0,37.21,False,43.35
account_00000155,2025-10-01,65.17,watch,53.5,92.0,95.0,37.44,False,43.35
account_00000155,2025-11-01,70.2,watch,62.5,90.0,95.0,42.97,False,43.35
account_00000155,2025-12-01,72.19,watch,62.5,92.0,95.0,54.25,False,43.35
account_00000155,2026-01-01,79.49,healthy,75.0,92.0,95.0,61.28,False,43.35
account_00000155,2026-02-01,66.6,watch,50.0,86.0,95.0,64.65,False,43.35
account_00000155,2026-03-01,64.3,watch,53.0,92.0,95.0,33.32,False,43.35
account_00000155,2026-04-01,73.53,watch,65.75,92.0,95.0,52.39,False,43.35
account_00000155,2026-05-01,68.93,watch,53.5,92.0,95.0,62.51,False,43.35
account_00000155,2026-06-01,71.82,watch,62.75,92.0,95.0,50.97,False,43.35
account_00000157,2024-05-01,61.83,at_risk,41.66,92.0,95.0,54.63,True,96.03
account_00000157,2024-06-01,62.5,watch,44.66,92.0,95.0,49.08,False,96.03
account_00000157,2024-07-01,71.6,watch,61.34,92.0,95.0,54.2,False,96.03
account_00000157,2024-08-01,71.22,watch,58.34,92.0,89.0,69.72,False,96.03
account_00000157,2024-09-01,72.52,watch,58.59,92.0,95.0,69.49,False,96.03
account_00000157,2024-10-01,65.42,watch,44.66,92.0,95.0,68.56,False,96.03
account_00000157,2024-11-01,70.4,watch,61.59,92.0,95.0,45.4,False,96.03
account_00000157,2024-12-01,71.58,watch,61.59,92.0,95.0,53.24,False,96.03
account_00000157,2025-01-01,72.79,watch,61.34,92.0,95.0,62.14,False,96.03
account_00000157,2025-02-01,69.48,watch,62.34,92.0,89.0,44.76,False,96.03
account_00000157,2025-03-01,62.12,watch,41.66,92.0,95.0,56.61,False,96.03
account_00000157,2025-04-01,65.37,watch,44.66,92.0,95.0,68.25,False,96.03
account_00000157,2025-05-01,74.58,watch,64.59,92.0,95.0,63.22,False,96.03
account_00000157,2025-06-01,69.17,watch,58.34,92.0,95.0,48.02,False,96.03
account_00000157,2025-07-01,74.58,watch,62.09,92.0,95.0,71.6,False,96.03
account_00000157,2025-08-01,56.22,at_risk,55.34,92.0,33.0,54.36,True,96.03
account_00000157,2025-09-01,73.74,watch,61.34,92.0,95.0,68.48,False,96.03
account_00000157,2025-10-01,73.96,watch,61.34,92.0,95.0,69.97,False,96.03
account_00000157,2025-11-01,77.18,healthy,64.59,92.0,95.0,80.56,False,96.03
account_00000157,2025-12-01,63.1,watch,38.91,92.0,95.0,72.27,False,96.03
account_00000157,2026-01-01,52.62,at_risk,44.91,92.0,33.0,65.11,True,96.03
account_00000157,2026-02-01,72.15,watch,58.59,92.0,95.0,67.07,False,96.03
account_00000157,2026-03-01,71.3,watch,58.34,92.0,95.0,62.2,False,96.03
account_00000157,2026-04-01,67.89,watch,67.34,62.0,95.0,39.49,False,96.03
account_00000157,2026-05-01,63.12,watch,44.66,92.0,95.0,53.27,False,96.03
account_00000157,2026-06-01,70.9,watch,58.34,92.0,95.0,59.52,False,96.03
account_00000159,2026-04-01,70.93,watch,55.72,92.0,95.0,68.46,False,335.5
account_00000159,2026-05-01,62.65,watch,47.91,92.0,89.0,47.28,False,413.48
account_00000159,2026-06-01,68.62,watch,54.2,92.0,95.0,58.16,False,413.48
account_00000161,2025-04-01,85.02,healthy,84.94,86.0,95.0,71.0,False,814.75
account_00000161,2025-05-01,82.12,healthy,84.94,92.0,95.0,45.67,False,814.75
account_00000161,2025-06-01,84.63,healthy,86.3,92.0,95.0,57.86,False,814.75
account_00000161,2025-07-01,87.81,healthy,89.3,92.0,95.0,69.06,False,814.75
account_00000161,2025-08-01,80.05,healthy,71.13,92.0,95.0,77.91,False,814.75
account_00000161,2025-09-01,82.25,healthy,78.19,92.0,95.0,69.05,False,814.75
account_00000161,2025-10-01,80.81,healthy,73.84,92.0,95.0,73.92,False,814.75
account_00000161,2025-11-01,85.22,healthy,89.3,92.0,95.0,51.83,False,814.75
account_00000161,2025-12-01,80.98,healthy,82.25,92.0,95.0,47.03,False,814.75
account_00000161,2026-01-01,82.17,healthy,86.3,66.0,95.0,67.48,False,814.75
account_00000161,2026-02-01,82.99,healthy,85.25,92.0,95.0,50.45,False,814.75
account_00000161,2026-03-01,77.58,healthy,72.19,90.0,95.0,59.91,False,814.75
account_00000161,2026-04-01,80.85,healthy,76.5,92.0,95.0,65.34,False,698.11
account_00000161,2026-05-01,84.65,healthy,92.0,92.0,95.0,38.98,False,698.11
account_00000161,2026-06-01,86.38,healthy,87.44,92.0,95.0,65.72,False,698.11
account_00000166,2025-01-01,71.06,watch,61.34,92.0,95.0,50.64,False,39.0
account_00000166,2025-02-01,67.75,watch,44.66,92.0,95.0,84.12,False,39.0
account_00000166,2025-03-01,67.23,watch,58.84,92.0,89.0,41.39,False,39.0
account_00000166,2025-04-01,67.81,watch,58.84,92.0,95.0,37.31,False,39.0
account_00000166,2025-05-01,68.9,watch,58.34,82.0,95.0,56.21,False,39.0
account_00000166,2025-06-01,72.84,watch,61.34,92.0,95.0,62.5,False,39.0
account_00000166,2025-07-01,72.09,watch,63.0,92.0,95.0,51.94,False,55.08
account_00000166,2025-08-01,64.92,watch,50.0,92.0,95.0,47.46,False,55.08
account_00000166,2025-09-01,59.06,at_risk,65.75,92.0,33.0,38.6,True,55.08
account_00000166,2025-10-01,74.03,watch,66.0,92.0,95.0,54.85,False,55.08
account_00000166,2025-11-01,72.47,watch,62.75,92.0,95.0,55.31,False,55.08
account_00000166,2025-12-01,67.95,watch,63.0,92.0,95.0,24.3,False,55.08
account_00000166,2026-01-01,72.14,watch,63.5,92.0,95.0,50.62,False,55.08
account_00000166,2026-02-01,65.11,watch,53.0,92.0,95.0,38.74,False,55.08
account_00000166,2026-03-01,61.49,at_risk,47.25,92.0,95.0,33.75,True,55.08
account_00000166,2026-04-01,68.89,watch,66.25,92.0,95.0,19.78,False,55.08
account_00000166,2026-05-01,71.61,watch,66.0,92.0,95.0,38.74,False,55.08
account_00000166,2026-06-01,71.96,watch,62.75,92.0,95.0,51.91,False,55.08
account_00000169,2026-06-01,72.35,watch,67.21,82.0,95.0,49.63,False,271.08
account_00000173,2024-04-01,71.9,watch,62.84,92.0,95.0,51.24,False,118.0
account_00000173,2024-05-01,68.63,watch,61.59,92.0,95.0,33.6,False,118.0
account_00000173,2024-06-01,68.05,watch,58.84,92.0,95.0,38.85,False,118.0
account_00000173,2024-07-01,74.93,watch,65.91,92.0,95.0,61.16,False,118.0
account_00000173,2024-08-01,68.11,watch,55.84,92.0,95.0,49.25,False,118.0
account_00000173,2024-09-01,75.04,healthy,65.91,92.0,95.0,61.86,False,118.0
account_00000173,2024-10-01,71.88,watch,67.66,92.0,95.0,35.01,False,118.0
account_00000173,2024-11-01,75.79,healthy,71.66,86.0,95.0,53.7,False,118.0
account_00000173,2024-12-01,73.87,watch,70.41,92.0,95.0,39.09,False,118.0
account_00000173,2025-01-01,75.85,healthy,67.66,92.0,95.0,61.45,False,118.0
account_00000173,2025-02-01,76.34,healthy,70.66,92.0,95.0,54.75,False,118.0
account_00000173,2025-03-01,74.27,watch,70.66,92.0,95.0,40.93,False,118.0
account_00000173,2025-04-01,77.31,healthy,73.75,86.0,89.0,64.9,False,118.0
account_00000173,2025-05-01,76.0,healthy,70.66,92.0,95.0,52.46,False,118.0
account_00000173,2025-06-01,68.64,watch,57.34,92.0,95.0,47.8,False,118.0
account_00000173,2025-07-01,73.63,watch,69.5,86.0,95.0,46.57,False,106.92
account_00000173,2025-08-01,66.98,watch,55.5,92.0,95.0,42.85,False,106.92
account_00000173,2025-09-01,66.81,watch,66.25,82.0,95.0,15.91,False,106.92
account_00000173,2025-10-01,76.96,healthy,72.75,92.0,95.0,51.89,False,106.92
account_00000173,2025-11-01,72.1,watch,63.25,92.0,95.0,51.14,False,106.92
account_00000173,2025-12-01,73.11,watch,63.5,92.0,95.0,57.09,False,106.92
account_00000173,2026-01-01,68.62,watch,60.25,92.0,95.0,38.0,False,106.92
account_00000173,2026-02-01,72.41,watch,66.5,90.0,95.0,44.43,False,106.92
account_00000173,2026-03-01,70.52,watch,63.5,92.0,95.0,39.79,False,106.92
account_00000173,2026-04-01,76.66,healthy,79.0,86.0,95.0,35.06,False,106.92
account_00000173,2026-05-01,67.27,watch,55.75,92.0,95.0,43.97,False,106.92
account_00000173,2026-06-01,75.15,healthy,68.75,92.0,95.0,53.15,False,106.92
account_00000177,2025-08-01,66.89,watch,48.23,92.0,95.0,66.5,False,2191.1
account_00000177,2025-09-01,66.09,watch,53.59,92.0,95.0,43.33,False,2750.98
account_00000177,2025-10-01,67.42,watch,50.59,92.0,95.0,62.17,False,3184.7
account_00000177,2025-11-01,63.58,watch,50.59,92.0,95.0,36.56,False,3264.7999999999997
account_00000177,2025-12-01,67.49,watch,56.59,92.0,95.0,42.68,False,3264.7999999999997
account_00000177,2026-01-01,62.44,watch,47.59,92.0,95.0,38.98,False,3425.8999999999996
account_00000177,2026-02-01,64.95,watch,47.59,90.0,95.0,57.74,False,3425.8999999999996
account_00000177,2026-03-01,67.09,watch,56.59,82.0,95.0,49.98,False,3785.0
account_00000177,2026-04-01,66.85,watch,50.59,90.0,95.0,60.37,False,3785.0
account_00000177,2026-05-01,68.73,watch,53.59,92.0,95.0,60.93,False,3785.0
account_00000177,2026-06-01,70.52,watch,56.59,92.0,95.0,62.86,False,3785.0
account_00000183,2024-03-01,78.53,healthy,78.25,92.0,95.0,44.03,False,33.15
account_00000183,2024-04-01,81.16,healthy,78.0,92.0,95.0,62.38,False,33.15
account_00000183,2024-05-01,76.91,healthy,75.5,92.0,95.0,42.37,False,33.15
account_00000183,2024-06-01,78.92,healthy,78.0,92.0,95.0,47.5,False,33.15
account_00000183,2024-07-01,77.07,healthy,75.0,92.0,95.0,45.14,False,33.15
account_00000183,2024-08-01,78.28,healthy,75.0,92.0,95.0,53.17,False,33.15
account_00000183,2024-09-01,78.73,healthy,75.25,92.0,95.0,55.36,False,33.15
account_00000183,2024-10-01,77.61,healthy,78.0,92.0,95.0,38.74,False,33.15
account_00000183,2024-11-01,81.72,healthy,78.0,92.0,95.0,66.16,False,33.15
account_00000183,2024-12-01,77.81,healthy,78.0,92.0,95.0,40.07,False,33.15
account_00000183,2025-01-01,78.92,healthy,75.25,92.0,95.0,56.65,False,33.15
account_00000183,2025-02-01,77.97,healthy,75.75,92.0,95.0,48.65,False,33.15
account_00000183,2025-03-01,82.28,healthy,78.0,86.0,95.0,75.88,False,33.15
account_00000183,2025-04-01,77.7,healthy,75.0,92.0,95.0,49.32,False,33.15
account_00000183,2025-05-01,76.02,healthy,72.5,92.0,95.0,46.45,False,33.15
account_00000183,2025-06-01,64.82,watch,50.0,92.0,95.0,46.82,False,35.8
account_00000183,2025-07-01,69.08,watch,56.25,90.0,95.0,56.39,False,35.8
account_00000183,2025-08-01,65.79,watch,50.0,92.0,95.0,53.28,False,35.8
account_00000183,2025-09-01,69.89,watch,56.0,92.0,95.0,60.59,False,35.8
account_00000183,2025-10-01,64.53,watch,53.0,92.0,95.0,34.9,False,35.8
account_00000183,2025-11-01,63.19,watch,50.0,92.0,95.0,35.91,False,35.8
account_00000183,2025-12-01,64.32,watch,50.75,92.0,95.0,40.98,False,35.8
account_00000183,2026-01-01,59.27,at_risk,47.25,82.0,95.0,28.94,True,35.8
account_00000183,2026-02-01,68.77,watch,53.0,92.0,95.0,63.11,False,35.8
account_00000183,2026-03-01,57.88,at_risk,50.0,62.0,95.0,30.56,True,35.8
account_00000183,2026-04-01,65.0,watch,50.5,92.0,95.0,46.33,False,35.8
account_00000183,2026-05-01,76.01,healthy,75.0,92.0,95.0,38.09,False,35.8
account_00000183,2026-06-01,77.44,healthy,78.5,92.0,95.0,35.94,False,35.8
account_00000184,2025-07-01,74.38,watch,63.7,92.0,95.0,64.88,False,914.51
account_00000184,2025-08-01,70.68,watch,65.83,92.0,95.0,33.09,False,914.51
account_00000184,2025-09-01,76.23,healthy,72.7,92.0,95.0,47.17,False,1242.87
account_00000184,2025-10-01,78.61,healthy,72.7,92.0,95.0,63.03,False,1242.87
account_00000184,2025-11-01,77.69,healthy,69.7,92.0,95.0,66.93,False,1242.87
account_00000184,2025-12-01,80.92,healthy,72.7,92.0,95.0,78.45,False,1511.9699999999998
account_00000184,2026-01-01,76.6,healthy,69.7,92.0,95.0,59.66,False,1511.9699999999998
account_00000184,2026-02-01,75.38,healthy,69.7,92.0,95.0,51.54,False,1592.07
account_00000184,2026-03-01,65.6,watch,63.7,66.0,95.0,32.32,False,1592.07
account_00000184,2026-04-01,73.02,watch,66.7,90.0,95.0,47.79,False,1592.07
account_00000184,2026-05-01,77.69,healthy,69.7,92.0,95.0,66.94,False,1592.07
